RSL,RSLer_up_2sd,Age,Age_up_er_2sd,RSLError,AgeError,AgeCE
-4.056556677,0.34190292864320093,5357.5,296.52499999999964,0.17095146432160047,148.26249999999982,-3407.5
-4.096279378,0.34199875993920514,5370.0125,290.0124999999998,0.17099937996960257,145.0062499999999,-3420.0125
-4.136006945,0.342095604,5381,286,0.171047802,143,-3431
-4.175739411,0.34219339362971457,5386.5125,283.5124999999998,0.17109669681485729,141.7562499999999,-3436.5125
-4.21547279,0.3422914582840335,5391.975,283.02499999999964,0.17114572914201676,141.51249999999982,-3441.975
-4.255202499,0.3423905878554012,5395.5125,282.5124999999998,0.1711952939277006,141.2562499999999,-3445.5125
-4.294945935,0.3424904885669757,5403.975,279.02499999999964,0.17124524428348786,139.51249999999982,-3453.975
-4.33468808,0.3425908670706297,5410.475,276.52499999999964,0.17129543353531484,138.26249999999982,-3460.475
-4.374432822,0.3426924791572059,5419.475,270.52499999999964,0.17134623957860295,135.26249999999982,-3469.475
-4.414179642,0.3427946526322665,5425.5,267.5,0.17139732631613325,133.75,-3475.5
-4.453935584,0.34289764173531223,5429.025,267.02500000000055,0.17144882086765612,133.51250000000027,-3479.025
-4.493687003,0.3430016347080742,5436.487499999999,263.53750000000036,0.1715008173540371,131.76875000000018,-3486.4875
-4.533437045,0.34310709235687575,5440.975,264.0499999999993,0.17155354617843788,132.02499999999964,-3490.975
-4.573196685,0.3432129151470962,5446.4875,262.5124999999998,0.1716064575735481,131.2562499999999,-3496.4875
-4.612960677,0.3433195040231971,5450.5125,259.5124999999998,0.17165975201159855,129.7562499999999,-3500.5125
-4.652727697,0.34342707213776835,5458.0125,257.0124999999998,0.17171353606888418,128.5062499999999,-3508.0125
-4.69249573,0.3435356207805831,5464.5125,253.51249999999982,0.17176781039029154,126.75624999999991,-3514.5125
