component,modelID,RSL,RSLsd,yearBP,siteID,model_ranking
1,29,-3480.18375828024,970.897829993608,6618,7,1
1,29,-3314.23994565848,925.016401575924,6518,7,1
1,29,-3176.5608528317,894.033582991347,6418,7,1
1,29,-3053.54146301933,876.008615526253,6318,7,1
1,29,-2935.69440710545,880.54066538418,6218,7,1
1,29,-2814.64631947689,913.102572776532,6118,7,1
1,29,-2683.55300705973,952.098585177796,6018,7,1
1,29,-2539.49567378825,978.358531510641,5918,7,1
1,29,-2382.67244435335,983.945685351339,5818,7,1
1,29,-2214.72686571628,972.209546338568,5718,7,1
1,29,-2038.48786114436,957.909088181336,5618,7,1
1,29,-1861.34639900411,965.864144686479,5518,7,1
1,29,-1689.14094103174,1009.15497326952,5418,7,1
1,29,-1516.93186466349,1069.07367522201,5318,7,1
1,29,-1346.29757753434,1126.89586708078,5218,7,1
1,29,-1182.96939360676,1170.51852273279,5118,7,1
1,29,-1032.51394963032,1193.56021155099,5018,7,1
1,29,-898.955949437339,1194.43186368436,4918,7,1
1,29,-784.788228202611,1176.46439557485,4818,7,1
1,29,-691.918438850902,1148.90423163729,4718,7,1
1,29,-623.146398810204,1127.79415062077,4618,7,1
1,29,-583.738861429039,1134.56179989262,4518,7,1
1,29,-575.994401700329,1178.541498984,4418,7,1
1,29,-592.762515661307,1243.93745271197,4318,7,1
1,29,-626.457740506623,1315.62960028707,4218,7,1
1,29,-669.853017686401,1384.56781422643,4118,7,1
1,29,-716.366322636139,1446.70818770323,4018,7,1
1,29,-761.117463532835,1500.86711975279,3918,7,1
1,29,-801.929257252719,1547.00442004158,3818,7,1
1,29,-839.014805413783,1585.41456409649,3718,7,1
1,29,-873.209840254392,1616.2420129173,3618,7,1
1,29,-903.637303516734,1638.90486427457,3518,7,1
1,29,-927.015376226511,1652.19218705842,3418,7,1
1,29,-938.179325213656,1654.96546169801,3318,7,1
1,29,-930.741229656618,1646.84749219111,3218,7,1
1,29,-897.954395263456,1628.62000501459,3118,7,1
1,29,-833.995338736102,1602.19114722947,3018,7,1
1,29,-735.434738032054,1570.02077329766,2918,7,1
1,29,-602.7969182753,1534.22799829216,2818,7,1
1,29,-441.574673796073,1496.22581821698,2718,7,1
1,29,-261.645590222906,1457.75130606236,2618,7,1
1,29,-76.1940056541935,1422.65771733618,2518,7,1
1,29,99.2939079394564,1398.34754065409,2418,7,1
1,29,248.215635520872,1395.33030405815,2318,7,1
1,29,362.569894113112,1415.68693548279,2218,7,1
1,29,445.512712772936,1450.38218476922,2118,7,1
1,29,501.66299345158,1491.49014040165,2018,7,1
1,29,536.413407078013,1533.48913408972,1918,7,1
1,29,555.650764025282,1572.9003554414,1818,7,1
1,29,565.270477719139,1607.84369420685,1718,7,1
1,29,570.758273825049,1637.58244039155,1618,7,1
1,29,577.117980159819,1661.89984055928,1518,7,1
1,29,588.824853356462,1680.4767211803,1418,7,1
1,29,609.642293817364,1692.57466392503,1318,7,1
1,29,642.565003673546,1697.09958607555,1218,7,1
1,29,689.746777423657,1692.80159768461,1118,7,1
1,29,752.388157468755,1678.33058686111,1018,7,1
1,29,830.5931807491,1652.0726621817,918,7,1
1,29,923.101813003421,1612.03441017819,818,7,1
1,29,1026.90291863913,1556.10198834044,718,7,1
1,29,1137.0493083722,1482.68105231465,618,7,1
1,29,1246.69145495817,1391.69659654616,518,7,1
1,29,1347.23285973771,1285.87994830957,418,7,1
1,29,1428.55375062907,1172.6881725401,318,7,1
1,29,1479.15370266745,1067.59805772281,218,7,1
1,29,1486.01488978649,998.695026186,118,7,1
1,29,1435.86936116312,1003.75068582723,18,7,1
1,29,-114453.973006245,2214.57530535393,18918,8,1
1,29,-114387.150777536,2208.19589012495,18818,8,1
1,29,-114193.525162869,2198.85785394476,18718,8,1
1,29,-113907.152613306,2187.75119046214,18618,8,1
1,29,-113564.972133684,2176.3788131448,18518,8,1
1,29,-113202.405681713,2166.5871212347,18418,8,1
1,29,-112848.93098475,2160.55433804633,18318,8,1
1,29,-112525.062721712,2160.6975517742,18218,8,1
1,29,-112243.246648329,2169.48980158301,18118,8,1
1,29,-112010.25266241,2189.25113446604,18018,8,1
1,29,-111828.54576029,2222.42011222902,17918,8,1
1,29,-111697.113186933,2272.29045240254,17818,8,1
1,29,-111612.317492344,2343.44120947085,17718,8,1
1,29,-111568.73787719,2441.28890023625,17618,8,1
1,29,-111559.99949349,2570.63490894633,17518,8,1
1,29,-111579.521918331,2733.72459017723,17418,8,1
1,29,-111620.857293978,2929.15249135777,17318,8,1
1,29,-111677.701400976,3152.09959260348,17218,8,1
1,29,-111743.871531229,3395.26903112555,17118,8,1
1,29,-111813.286128256,3649.98266504685,17018,8,1
1,29,-111879.946207356,3907.11075614036,16918,8,1
1,29,-111937.918522965,4157.72827570376,16818,8,1
1,29,-111981.320460831,4393.52641833787,16718,8,1
1,29,-112004.306643385,4607.0508127297,16618,8,1
1,29,-112001.057247066,4791.8321440348,16518,8,1
1,29,-111965.768041309,4942.45529503973,16418,8,1
1,29,-111892.642169704,5054.59530211621,16318,8,1
1,29,-111775.883705016,5125.03621228413,16218,8,1
1,29,-111609.693021142,5151.68153881018,16118,8,1
1,29,-111388.264036865,5133.56101385635,16018,8,1
1,29,-111105.783398354,5070.83622779917,15918,8,1
1,29,-110756.431679772,4964.80679319175,15818,8,1
1,29,-110334.386694631,4817.91822391848,15718,8,1
1,29,-109833.829023708,4633.77247246535,15618,8,1
1,29,-109248.949879891,4417.14144682678,15518,8,1
1,29,-108573.961444727,4173.98219158635,15418,8,1
1,29,-107803.109827305,3911.44819733611,15318,8,1
1,29,-106930.69081212,3637.88166257888,15218,8,1
1,29,-105951.068579985,3362.75163295414,15118,8,1
1,29,-104858.69760405,3096.46658925134,15018,8,1
1,29,-103648.147941927,2849.93623895863,14918,8,1
1,29,-102314.134165556,2633.71033157553,14818,8,1
1,29,-100851.548191321,2456.56634277482,14718,8,1
1,29,-99255.4962959951,2323.69063093609,14618,8,1
1,29,-97521.3436584611,2235.10878112254,14518,8,1
1,29,-95645.2699160022,2185.39269671677,14418,8,1
1,29,-93627.9088971389,2165.29859588063,14318,8,1
1,29,-91479.8085579169,2164.34356675782,14218,8,1
1,29,-89224.0156421852,2172.9319655622,14118,8,1
1,29,-86895.4314393201,2183.64016007872,14018,8,1
1,29,-84537.9584192585,2191.7549985249,13918,8,1
1,29,-82200.3604325011,2195.22311850711,13818,8,1
1,29,-79931.3901551039,2194.16128785936,13718,8,1
1,29,-77774.8394652477,2190.03067115106,13618,8,1
1,29,-75764.6067426285,2184.65268441256,13518,8,1
1,29,-73920.8936377222,2179.42807808981,13418,8,1
1,29,-72250.4399987251,2175.23891429632,13318,8,1
1,29,-70749.7112649103,2172.76499612431,13218,8,1
1,29,-69408.4123366592,2172.6043979903,13118,8,1
1,29,-68212.8098093495,2175.0589227661,13018,8,1
1,29,-67148.0867526783,2179.83828820034,12918,8,1
1,29,-66199.2563354801,2185.91312946076,12818,8,1
1,29,-65350.8536190569,2191.66585805645,12718,8,1
1,29,-64586.2108381826,2195.45592634015,12618,8,1
1,29,-63887.3943247953,2196.7131754183,12518,8,1
1,29,-63235.633621922,2197.18132486497,12418,8,1
1,29,-62611.7822392001,2201.81597600595,12318,8,1
1,29,-61996.775909479,2218.92424502023,12218,8,1
1,29,-61372.0934112933,2259.14774358795,12118,8,1
1,29,-60720.3002731293,2333.19071033628,12018,8,1
1,29,-60025.8846282712,2448.99378382833,11918,8,1
1,29,-59276.0682685339,2609.39164328917,11818,8,1
1,29,-58460.9265416714,2811.51282005238,11718,8,1
1,29,-57573.1425246291,3047.96034099037,11618,8,1
1,29,-56607.7567543967,3308.69421370372,11518,8,1
1,29,-55561.9345073784,3582.71973401308,11418,8,1
1,29,-54434.7491394219,3859.22019476346,11318,8,1
1,29,-53226.980072859,4128.17710817149,11218,8,1
1,29,-51940.9240868769,4380.65455123838,11118,8,1
1,29,-50580.2186311588,4608.9025678546,11018,8,1
1,29,-49149.675940785,4806.3769017533,10918,8,1
1,29,-47655.1267833146,4967.72612768565,10818,8,1
1,29,-46103.2727167014,5088.76975853494,10718,8,1
1,29,-44501.5457792006,5166.47657988934,10618,8,1
1,29,-42857.9745704172,5198.9464746168,10518,8,1
1,29,-41181.0557160636,5185.39584666502,10418,8,1
1,29,-39479.6297374987,5126.14632494222,10318,8,1
1,29,-37762.7603716734,5022.61628260682,10218,8,1
1,29,-36039.6164065406,4877.31425675916,10118,8,1
1,29,-34319.3551128367,4693.83447668962,10018,8,1
1,29,-32611.0063637078,4476.85342421109,9918,8,1
1,29,-30923.3565394995,4232.12564795327,9818,8,1
1,29,-29264.831316577,3966.47413439061,9718,8,1
1,29,-27643.3766245714,3687.76334950575,9618,8,1
1,29,-26066.3523061289,3404.8329025969,9518,8,1
1,29,-24540.4956543911,3127.35295112234,9418,8,1
1,29,-23071.9327780078,2865.49127952921,9318,8,1
1,29,-21666.1904725893,2629.22121214833,9218,8,1
1,29,-20328.2038749587,2427.11767801488,9118,8,1
1,29,-19062.3197954539,2264.6662702501,9018,8,1
1,29,-17872.2955534551,2142.54498628227,8918,8,1
1,29,-16761.2853672979,2055.84834588069,8818,8,1
1,29,-15731.7457670309,1995.43078028158,8718,8,1
1,29,-14785.2374202558,1950.93646039029,8618,8,1
1,29,-13922.2030076683,1913.56467431216,8518,8,1
1,29,-13141.736521977,1877.57139779794,8418,8,1
1,29,-12441.3399021761,1840.44961795736,8318,8,1
1,29,-11816.6639009458,1802.17710801567,8218,8,1
1,29,-11261.2317491034,1764.01324116134,8118,8,1
1,29,-10766.231895763,1727.3241799823,8018,8,1
1,29,-10321.0921701984,1692.90854963171,7918,8,1
1,29,-9915.93984268885,1660.9686460118,7818,8,1
1,29,-9543.565616298,1631.29824961882,7718,8,1
1,29,-9201.95746192662,1603.22204058261,7618,8,1
1,29,-8899.17414039699,1575.33983651968,7518,8,1
1,29,-8649.86460914928,1545.80411035362,7418,8,1
1,29,-8462.92031758977,1512.78535039787,7318,8,1
1,29,-8337.94403931405,1474.55310813239,7218,8,1
1,29,-8269.62423641281,1429.1843061733,7118,8,1
1,29,-8251.83659215132,1374.05485219469,7018,8,1
1,29,-8279.23242765153,1305.99831327053,6918,8,1
1,29,-8344.04844952654,1222.41369358284,6818,8,1
1,29,-8430.23564139474,1122.83048379024,6718,8,1
1,29,-8507.73648252571,1010.9967454557,6618,8,1
1,29,-8531.63019637577,898.375314996966,6518,8,1
1,29,-8445.9848522488,809.045128873579,6418,8,1
1,29,-8213.22462210525,771.963163368534,6318,8,1
1,29,-7880.81682710908,793.074305483848,6218,8,1
1,29,-7495.39204806089,859.973731424333,6118,8,1
1,29,-7083.29955119221,947.324837030407,6018,8,1
1,29,-6664.64768630872,1043.76203746227,5918,8,1
1,29,-6251.47538097622,1143.47946524624,5818,8,1
1,29,-5844.60402212944,1236.63531891356,5718,8,1
1,29,-5440.08577671275,1318.01099944174,5618,8,1
1,29,-5033.19532760093,1386.62479436758,5518,8,1
1,29,-4623.15909981262,1443.84556534115,5418,8,1
1,29,-4215.96449911268,1491.79554611223,5318,8,1
1,29,-3822.15448740264,1532.44393828702,5218,8,1
1,29,-3452.72192145232,1566.9885995871,5118,8,1
1,29,-3115.61808309192,1595.8100202197,5018,8,1
1,29,-2814.93211020669,1618.89711017589,4918,8,1
1,29,-2551.23057733383,1636.37694217236,4818,8,1
1,29,-2322.63388016075,1648.82995206347,4718,8,1
1,29,-2126.23761740141,1657.12498201421,4618,8,1
1,29,-1959.50384792173,1661.9372585657,4518,8,1
1,29,-1820.54833074426,1663.40601179744,4418,8,1
1,29,-1707.07626709994,1661.23715003191,4318,8,1
1,29,-1615.57578504039,1655.14860502581,4218,8,1
1,29,-1541.37866559671,1645.26095039478,4118,8,1
1,29,-1479.37766637607,1631.99568680951,4018,8,1
1,29,-1425.41045722459,1615.54912078892,3918,8,1
1,29,-1377.50908068893,1595.42915903675,3818,8,1
1,29,-1335.77610712033,1570.53532750114,3718,8,1
1,29,-1300.76183332084,1539.42204321682,3618,8,1
1,29,-1271.24195278855,1500.37164535615,3518,8,1
1,29,-1243.6168370056,1452.08767378525,3418,8,1
1,29,-1212.5110020861,1395.19691289925,3318,8,1
1,29,-1171.50384552265,1334.10869204503,3218,8,1
1,29,-1114.06474490371,1278.77171445889,3118,8,1
1,29,-1034.91134954337,1245.12779217681,3018,8,1
1,29,-931.093672996853,1249.39232219826,2918,8,1
1,29,-800.205550292041,1285.15323549366,2818,8,1
1,29,-643.162415943108,1334.21636015431,2718,8,1
1,29,-465.111521431711,1380.85821567635,2618,8,1
1,29,-273.965006004088,1413.97160326404,2518,8,1
1,29,-78.9522961666808,1426.9293211906,2418,8,1
1,29,110.787381292786,1416.70384363915,2318,8,1
1,29,287.505619588774,1382.94769368242,2218,8,1
1,29,445.625884613022,1327.46221720992,2118,8,1
1,29,581.597940645181,1254.50581590529,2018,8,1
1,29,693.032213685103,1172.1372789338,1918,8,1
1,29,777.632914058398,1094.73205583039,1818,8,1
1,29,831.897333421279,1045.75691665115,1718,8,1
1,29,850.423540114425,1054.22525742986,1618,8,1
1,29,837.374448182061,1120.01359118768,1518,8,1
1,29,805.668283539359,1215.23663934235,1418,8,1
1,29,765.54853446316,1317.5555685641,1318,8,1
1,29,724.65282687638,1413.58453025624,1218,8,1
1,29,688.433514732867,1496.59344095795,1118,8,1
1,29,660.448457378428,1563.88658709087,1018,8,1
1,29,642.559080517385,1614.84024808403,918,8,1
1,29,634.966670835391,1649.70382710792,818,8,1
1,29,636.114025946241,1669.15554856721,718,8,1
1,29,642.795524626505,1674.35663799656,618,8,1
1,29,650.514271702617,1667.22089839141,518,8,1
1,29,654.013232591096,1650.51863202814,418,8,1
1,29,647.954271366354,1627.73234213856,318,8,1
1,29,627.627835030667,1602.90661753112,218,8,1
1,29,589.533951353747,1581.08921916835,118,8,1
1,29,531.702920586336,1569.9747328075,18,8,1
1,30,-114453.97300531,2214.57530536383,18918,1,1
1,30,-114387.150776398,2208.1958901364,18818,1,1
1,30,-114193.525161484,2198.85785393337,18718,1,1
1,30,-113907.152611622,2187.75119047652,18618,1,1
1,30,-113564.972131637,2176.37881313154,18518,1,1
1,30,-113202.405679223,2166.58712122985,18418,1,1
1,30,-112848.930981722,2160.55433801786,18318,1,1
1,30,-112525.06271803,2160.69755179075,18218,1,1
1,30,-112243.246643852,2169.48980156235,18118,1,1
1,30,-112010.252656964,2189.25113445733,18018,1,1
1,30,-111828.54575367,2222.42011225595,17918,1,1
1,30,-111697.113178884,2272.29045245489,17818,1,1
1,30,-111612.31748256,2343.44120948702,17718,1,1
1,30,-111568.737865295,2441.28890021535,17618,1,1
1,30,-111559.999479032,2570.63490897768,17518,1,1
1,30,-111579.52190076,2733.72459023034,17418,1,1
1,30,-111620.85727262,2929.15249136493,17318,1,1
1,30,-111677.70137502,3152.09959263041,17218,1,1
1,30,-111743.87149969,3395.26903112134,17118,1,1
1,30,-111813.286089934,3649.98266515802,17018,1,1
1,30,-111879.946160795,3907.11075616605,16918,1,1
1,30,-111937.918466402,4157.72827576993,16818,1,1
1,30,-111981.32039212,4393.52641836321,16718,1,1
1,30,-112004.306559928,4607.050812712,16618,1,1
1,30,-112001.057145703,4791.83214412311,16518,1,1
1,30,-111965.767918213,4942.45529498773,16418,1,1
1,30,-111892.642020228,5054.59530211588,16318,1,1
1,30,-111775.883523522,5125.03621227283,16218,1,1
1,30,-111609.692800794,5151.68153883147,16118,1,1
1,30,-111388.263769371,5133.56101383405,16018,1,1
1,30,-111105.783073657,5070.83622778205,15918,1,1
1,30,-110756.431285682,4964.80679310766,15818,1,1
1,30,-110334.386216364,4817.91822395258,15718,1,1
1,30,-109833.828443347,4633.77247240562,15618,1,1
1,30,-109248.949175718,4417.14144678981,15518,1,1
1,30,-108573.96059042,4173.98219159972,15418,1,1
1,30,-107803.108790973,3911.44819734971,15318,1,1
1,30,-106930.689555119,3637.88166268682,15218,1,1
1,30,-105951.067055512,3362.75163286906,15118,1,1
1,30,-104858.695755406,3096.4665893251,15018,1,1
1,30,-103648.145700452,2849.93624029247,14918,1,1
1,30,-102314.131448117,2633.7103313331,14818,1,1
1,30,-100851.54489727,2456.56634279229,14718,1,1
1,30,-99255.4923035004,2323.69063101345,14618,1,1
1,30,-97521.3388200755,2235.10878127167,14518,1,1
1,30,-95645.2640533089,2185.39269666495,14418,1,1
1,30,-93627.9017942839,2165.2985956439,14318,1,1
1,30,-91479.7999537941,2164.34356644629,14218,1,1
1,30,-89224.005221013,2172.9319658274,14118,1,1
1,30,-86895.4188192696,2183.64016014249,14018,1,1
1,30,-84537.9431387174,2191.75499833345,13918,1,1
1,30,-82200.341933529,2195.22311880904,13818,1,1
1,30,-79931.3677634544,2194.1612879665,13718,1,1
1,30,-77774.8123663065,2190.0306709944,13618,1,1
1,30,-75764.5739523974,2184.65268424919,13518,1,1
1,30,-73920.8539678775,2179.42807794267,13418,1,1
1,30,-72250.3920145185,2175.23891372352,13318,1,1
1,30,-70749.6532344759,2172.76499575408,13218,1,1
1,30,-69408.342170001,2172.60439784851,13118,1,1
1,30,-68212.7249849332,2175.05892218941,13018,1,1
1,30,-67147.9842291204,2179.83828699274,12918,1,1
1,30,-66199.1324453712,2185.91312786823,12818,1,1
1,30,-65350.7039413444,2191.66585648158,12718,1,1
1,30,-64586.0300448516,2195.45592469111,12618,1,1
1,30,-63887.1759967268,2196.71317414639,12518,1,1
1,30,-63235.3700278683,2197.18132434498,12418,1,1
1,30,-62611.4640705655,2201.81597699825,12318,1,1
1,30,-61996.3919622644,2218.92424903974,12218,1,1
1,30,-61371.6302048233,2259.14775405563,12118,1,1
1,30,-60719.7415932766,2333.19072954524,12018,1,1
1,30,-60025.2109804945,2448.99381716477,11918,1,1
1,30,-59275.2562233197,2609.39169595021,11818,1,1
1,30,-58459.9479516598,2811.51289810873,11718,1,1
1,30,-57571.9635888755,3047.96045288796,11618,1,1
1,30,-56606.3369006629,3308.69436754864,11518,1,1
1,30,-55560.2250579915,3582.71994411993,11418,1,1
1,30,-54432.6917199607,3859.22047559259,11318,1,1
1,30,-53224.5047155863,4128.17748041261,11218,1,1
1,30,-51937.9469722144,4380.65503950548,11118,1,1
1,30,-50576.6394004759,4608.90320858185,11018,1,1
1,30,-49145.3745020953,4806.37773734501,10918,1,1
1,30,-47649.9595179358,4967.72721884633,10818,1,1
1,30,-46097.06797929,5088.77118465336,10718,1,1
1,30,-44494.0985654987,5166.47844547648,10618,1,1
1,30,-42849.0402063847,5198.94892290872,10518,1,1
1,30,-41170.3423984514,5185.39907085073,10418,1,1
1,30,-39466.7897290257,5126.15059139718,10318,1,1
1,30,-37747.3796237414,5022.62196111308,10218,1,1
1,30,-36021.2023484826,4877.32186475638,10118,1,1
1,30,-34297.3223090246,4693.84475061559,10018,1,1
1,30,-32584.6596985201,4476.86742454563,9918,1,1
1,30,-30891.871545386,4232.14491266556,9818,1,1
1,30,-29227.2312128136,3966.50092592208,9718,1,1
1,30,-27598.5055847771,3687.80101561273,9618,1,1
1,30,-26012.8444228363,3404.88642912116,9518,1,1
1,30,-24476.7390212426,3127.42975185357,9418,1,1
1,30,-22996.028068081,2865.60229804528,9318,1,1
1,30,-21575.9033598574,2629.38233148629,9218,1,1
1,30,-20220.9106318275,2427.35137261801,9118,1,1
1,30,-18934.9454124165,2265.0034333862,9018,1,1
1,30,-17721.2437798893,2143.02720150069,8918,1,1
1,30,-16582.3601827999,2056.53146844049,8818,1,1
1,30,-15520.0639836574,1996.39129569585,8718,1,1
1,30,-14535.1324184695,1952.28164373854,8618,1,1
1,30,-13627.1200631517,1915.44749327525,8518,1,1
1,30,-12794.1208402007,1880.21087018892,8418,1,1
1,30,-12032.5194121134,1844.15799085253,8318,1,1
1,30,-11336.7301593879,1807.39529028685,8218,1,1
1,30,-10698.9240897805,1771.35675363199,8118,1,1
1,30,-10108.8323752056,1737.64328819265,8018,1,1
1,30,-9554.34211039357,1707.36704832938,7918,1,1
1,30,-9023.9931015023,1681.14487664539,7818,1,1
1,30,-8508.99945345894,1659.31079515159,7718,1,1
1,30,-8005.86942567257,1641.88600593177,7618,1,1
1,30,-7521.40330744302,1628.36528155636,7518,1,1
1,30,-7069.38844486745,1618.03137632698,7418,1,1
1,30,-6658.49524608953,1610.43083072048,7318,1,1
1,30,-6289.07962203259,1605.43143817263,7218,1,1
1,30,-5958.0090466328,1602.87275349783,7118,1,1
1,30,-5663.37021242408,1601.99449081715,7018,1,1
1,30,-5406.8647311735,1601.4638882035,6918,1,1
1,30,-5191.68729770742,1600.07402459403,6818,1,1
1,30,-5018.06093496177,1597.35022936647,6718,1,1
1,30,-4879.35668777861,1593.70418274623,6618,1,1
1,30,-4763.64277347829,1590.34103908916,6518,1,1
1,30,-4660.65845671901,1589.02136902758,6418,1,1
1,30,-4565.24202385824,1591.39998259444,6318,1,1
1,30,-4473.18149673007,1598.22552547947,6218,1,1
1,30,-4379.16733284388,1608.76141482337,6118,1,1
1,30,-4278.48911917442,1620.94749262701,6018,1,1
1,30,-4168.21853660466,1632.26632437779,5918,1,1
1,30,-4046.05533104902,1640.69974756321,5818,1,1
1,30,-3908.38890714291,1645.29103349062,5718,1,1
1,30,-3749.54017418902,1646.30903353557,5618,1,1
1,30,-3564.45351805119,1645.16486532452,5518,1,1
1,30,-3352.97185226297,1643.82493274466,5418,1,1
1,30,-3122.31203976227,1644.01689089515,5318,1,1
1,30,-2884.61711639678,1646.75095110635,5218,1,1
1,30,-2652.67740847915,1651.96648626142,5118,1,1
1,30,-2436.31775626214,1658.67189767092,5018,1,1
1,30,-2241.49432053836,1665.51590204921,4918,1,1
1,30,-2070.58008101117,1671.43025489423,4818,1,1
1,30,-1923.40793076577,1676.02294983819,4718,1,1
1,30,-1798.67364845192,1679.45353066313,4618,1,1
1,30,-1695.31911784178,1681.95951603452,4518,1,1
1,30,-1612.81845334778,1683.50712525282,4418,1,1
1,30,-1550.11688784696,1683.88526237628,4318,1,1
1,30,-1504.8295665686,1683.14456775069,4218,1,1
1,30,-1473.30803493829,1681.97426000213,4118,1,1
1,30,-1451.36229930865,1681.56930845719,4018,1,1
1,30,-1435.64709898271,1683.0531125974,3918,1,1
1,30,-1424.90990404366,1686.94282622325,3818,1,1
1,30,-1419.86026798747,1693.11307453618,3718,1,1
1,30,-1421.53307461226,1700.86145706151,3618,1,1
1,30,-1429.04289025581,1708.71377846098,3518,1,1
1,30,-1438.9477757751,1714.73788884095,3418,1,1
1,30,-1445.79758787248,1717.37471061525,3318,1,1
1,30,-1442.79331611702,1716.18374414879,3218,1,1
1,30,-1422.62472638022,1712.19089698615,3118,1,1
1,30,-1378.69767607003,1707.67078189745,3018,1,1
1,30,-1306.51891883789,1705.24853535178,2918,1,1
1,30,-1205.13212706568,1706.58716013942,2818,1,1
1,30,-1077.96348996554,1711.55709577233,2718,1,1
1,30,-931.988473383244,1718.57366092669,2618,1,1
1,30,-776.246653534472,1725.10998968763,2518,1,1
1,30,-620.516918463632,1729.2515614421,2418,1,1
1,30,-473.938859167974,1730.45896173978,2318,1,1
1,30,-343.644001619425,1729.38450654618,2218,1,1
1,30,-233.848381798714,1727.2998273441,2118,1,1
1,30,-145.80410513375,1725.56321361311,2018,1,1
1,30,-78.3895178809762,1725.21204045567,1918,1,1
1,30,-28.8002009089105,1726.73757380042,1818,1,1
1,30,6.65186016773805,1730.25546148053,1718,1,1
1,30,31.8832936193794,1735.74768733041,1618,1,1
1,30,50.7914903145283,1743.02902823756,1518,1,1
1,30,67.0814244975336,1751.54536718015,1418,1,1
1,30,83.9963757013902,1760.31650984348,1318,1,1
1,30,104.209777150303,1768.15290610432,1218,1,1
1,30,129.73300701566,1773.94506081252,1118,1,1
1,30,161.813245874364,1776.76004419283,1018,1,1
1,30,200.831724115182,1775.67950955864,918,1,1
1,30,246.112333877943,1769.64928409539,818,1,1
1,30,295.65132114524,1757.64018599584,718,1,1
1,30,346.098314610776,1739.04823694637,618,1,1
1,30,393.017366016284,1714.15626785765,518,1,1
1,30,431.347158361692,1684.33578954038,418,1,1
1,30,456.028278535698,1651.93287643597,318,1,1
1,30,462.675642656628,1620.10236228586,218,1,1
1,30,448.133152090944,1593.21026256397,118,1,1
1,30,410.77620137902,1578.43477316322,18,1,1
1,30,-114453.973003198,2214.57530536803,18918,2,1
1,30,-114387.150773831,2208.19589012247,18818,2,1
1,30,-114193.525158363,2198.85785393576,18718,2,1
1,30,-113907.152607827,2187.75119047652,18618,2,1
1,30,-113564.972127025,2176.37881312289,18518,2,1
1,30,-113202.405673617,2166.5871212446,18418,2,1
1,30,-112848.930974909,2160.55433801907,18318,2,1
1,30,-112525.062709752,2160.69755181183,18218,2,1
1,30,-112243.246633793,2169.48980155345,18118,2,1
1,30,-112010.252644743,2189.2511344545,18018,2,1
1,30,-111828.545738822,2222.42011223954,17918,2,1
1,30,-111697.11316085,2272.29045245374,17818,2,1
1,30,-111612.317460655,2343.44120947349,17718,2,1
1,30,-111568.737838691,2441.28890023264,17618,2,1
1,30,-111559.999446722,2570.63490896451,17518,2,1
1,30,-111579.521861527,2733.72459022956,17418,2,1
1,30,-111620.857224985,2929.15249137087,17318,2,1
1,30,-111677.701317188,3152.09959262579,17218,2,1
1,30,-111743.871429486,3395.26903110905,17118,2,1
1,30,-111813.286004715,3649.98266515208,17018,2,1
1,30,-111879.946057366,3907.11075616917,16918,2,1
1,30,-111937.918340882,4157.72827576827,16818,2,1
1,30,-111981.320239809,4393.52641833613,16718,2,1
1,30,-112004.306375124,4607.05081267888,16618,2,1
1,30,-112001.056921502,4791.83214405594,16518,2,1
1,30,-111965.767646245,4942.45529493689,16418,2,1
1,30,-111892.641690354,5054.59530206314,16318,2,1
1,30,-111775.883123462,5125.0362122317,16218,2,1
1,30,-111609.692315671,5151.68153871961,16118,2,1
1,30,-111388.263181168,5133.56101369686,16018,2,1
1,30,-111105.782360564,5070.83622766267,15918,2,1
1,30,-110756.430421292,4964.80679293171,15818,2,1
1,30,-110334.385168711,4817.9182237,15718,2,1
1,30,-109833.82717375,4633.77247213678,15618,2,1
1,30,-109248.947637364,4417.14144645122,15518,2,1
1,30,-108573.958726684,4173.98219131126,15418,2,1
1,30,-107803.106533353,3911.4481969056,15318,2,1
1,30,-106930.686820777,3637.88166220669,15218,2,1
1,30,-105951.063744279,3362.75163228066,15118,2,1
1,30,-104858.691746193,3096.46658883679,15018,2,1
1,30,-103648.140846899,2849.93623970335,14918,2,1
1,30,-102314.12557336,2633.71033081728,14818,2,1
1,30,-100851.537787633,2456.56634280423,14718,2,1
1,30,-99255.4837008822,2323.69063152473,14618,2,1
1,30,-97521.3284127911,2235.10878239085,14518,2,1
1,30,-95645.2514650435,2185.39269857206,14418,2,1
1,30,-93627.886570812,2165.29859880204,14318,2,1
1,30,-91479.7815469764,2164.34357060507,14218,2,1
1,30,-89223.98296955,2172.93197090884,14118,2,1
1,30,-86895.3919255519,2183.64016488195,14018,2,1
1,30,-84537.9106409901,2191.75500218154,13918,2,1
1,30,-82200.3026724403,2195.22311934133,13818,2,1
1,30,-79931.320341864,2194.16128205417,13718,2,1
1,30,-77774.755101017,2190.03065251156,13618,2,1
1,30,-75764.5048162333,2184.65264409202,13518,2,1
1,30,-73920.770520164,2179.42800315323,13418,2,1
1,30,-72250.2913177341,2175.23878663188,13318,2,1
1,30,-70749.531754335,2172.76479230791,13218,2,1
1,30,-69408.1956557692,2172.60408817547,13118,2,1
1,30,-68212.5483261016,2175.05847058299,13018,2,1
1,30,-67147.7712839148,2179.83765776338,12918,2,1
1,30,-66198.8758356501,2185.91229052597,12818,2,1
1,30,-65350.3948074767,2191.66480053067,12718,2,1
1,30,-64585.6577529337,2195.45468327302,12618,2,1
