component,modelID,df2s,dsd2s,yearBP,siteID,model_ranking
1,1,14.9493806356564,15.8638274230447,9768,2,2
1,1,14.2658731904067,15.8701815122934,9668,2,2
1,1,13.5388762741536,15.8734441534194,9568,2,2
1,1,12.7826748887822,15.8736649790018,9468,2,2
1,1,12.009023305513,15.871044391859,9368,2,2
1,1,11.2271426771768,15.8658349775703,9268,2,2
1,1,10.4431665834971,15.8582661112528,9168,2,2
1,1,9.6593720224686,15.8485140253924,9068,2,2
1,1,8.87315917458385,15.836713037217,8968,2,2
1,1,8.07543903714045,15.8230395580483,8868,2,2
1,1,7.25014125447719,15.8076993015237,8768,2,2
1,1,6.3749570987001,15.7908566094827,8668,2,2
1,1,5.42546292722226,15.7724260946309,8568,2,2
1,1,4.38749978315084,15.7519515126365,8468,2,2
1,1,3.28983095867559,15.7287720183335,8368,2,2
1,1,2.28317731507122,15.7027152841119,8268,2,2
1,1,1.82564521357418,15.6763602237432,8168,2,2
1,1,3.12232958897948,15.6550354491856,8068,2,2
1,1,7.82780849050731,15.5951269414465,7968,2,2
1,1,10.7734677268565,15.5151486608078,7868,2,2
1,1,10.181007646881,15.5276588286303,7768,2,2
1,1,7.44202337905765,15.5542117007006,7668,2,2
1,1,5.68874499186874,15.5355153435519,7568,2,2
1,1,4.95586094992235,15.5318635416589,7468,2,2
1,1,4.6265545448102,15.5370107098889,7368,2,2
1,1,4.49970218807458,15.5423245297385,7268,2,2
1,1,4.45279313335196,15.5457696614137,7168,2,2
1,1,4.42158663991838,15.5461470308273,7068,2,2
1,1,4.38682926584035,15.5413930208766,6968,2,2
1,1,4.33192230137065,15.5378762244082,6868,2,2
1,1,3.93302817771211,15.5487638355012,6768,2,2
1,1,2.5312973491475,15.5641203054537,6668,2,2
1,1,1.36799010476097,15.5428067274908,6568,2,2
1,1,1.11613096244633,15.5408484587123,6468,2,2
1,1,1.28533812811598,15.554595063865,6368,2,2
1,1,1.51424123825505,15.5600215139721,6268,2,2
1,1,1.69092667378485,15.5618605539727,6168,2,2
1,1,1.83449089499191,15.5638300619026,6068,2,2
1,1,1.93370987558737,15.5662060999544,5968,2,2
1,1,2.00297083448619,15.5690852879225,5868,2,2
1,1,2.05707824856043,15.572365150396,5768,2,2
1,1,2.08956244889647,15.5756607915148,5668,2,2
1,1,2.11363541675731,15.5786798015856,5568,2,2
1,1,2.13922909431159,15.5805018793567,5468,2,2
1,1,2.14230062628165,15.5812395309171,5368,2,2
1,1,2.12942182021215,15.5808781870714,5268,2,2
1,1,2.11668888512999,15.5804025141789,5168,2,2
1,1,2.01542881065979,15.5821509297795,5068,2,2
1,1,1.84546574201435,15.581207903221,4968,2,2
1,1,1.72507688146085,15.5792267376979,4868,2,2
1,1,1.60688077083789,15.5782133978797,4768,2,2
1,1,1.46143464140594,15.5780985850517,4668,2,2
1,1,1.2904045518674,15.5787524542477,4568,2,2
1,1,1.10693903992884,15.579685474015,4468,2,2
1,1,0.931069808388129,15.580074845919,4368,2,2
1,1,0.787953765373677,15.5787089504915,4268,2,2
1,1,0.694913026560098,15.5738925742486,4168,2,2
1,1,0.662315966291353,15.5653234923761,4068,2,2
1,1,0.674452452398837,15.5550617883228,3968,2,2
1,1,0.642872214820236,15.550937152123,3868,2,2
1,1,0.419506538882852,15.5692414057701,3768,2,2
1,1,-0.22045854780823,15.5930751212436,3668,2,2
1,1,-0.68759478289634,15.5667718134739,3568,2,2
1,1,-0.749545649578795,15.5575410531854,3468,2,2
1,1,-0.664478483619168,15.5641848934138,3368,2,2
1,1,-0.539106004219502,15.5738085858536,3268,2,2
1,1,-0.36201801367104,15.5812996628081,3168,2,2
1,1,-0.145953558497131,15.5866527813314,3068,2,2
1,1,0.103411757983267,15.5901986684904,2968,2,2
1,1,0.37128365393728,15.591843368248,2868,2,2
1,1,0.582682491354645,15.5920953394201,2768,2,2
1,1,0.727598200701177,15.592155820636,2668,2,2
1,1,0.809741562716663,15.5926255023805,2568,2,2
1,1,0.831268614614383,15.593710014211,2468,2,2
1,1,0.800533397533,15.5954549394162,2368,2,2
1,1,0.737511825123802,15.5973059972892,2268,2,2
1,1,0.634159499714151,15.5981475681695,2168,2,2
1,1,0.483495693122968,15.598052897442,2068,2,2
1,1,0.317252451907843,15.5972232092171,1968,2,2
1,1,0.154696618849412,15.5954144352955,1868,2,2
