"","year","lat","lon","mhhw(m)","mhw(m)","mtl(m)","mlw(m)","mllw(m)","range(m)","HAT(m)","model"
"16",1,17.47,-88.04,0.00168306010928962,0.0015982905982906,NA,-0.00178285714285714,-0.00221798365122616,0.00390710382513662,0.00433454545454542,"Hill et al. (2011)"
"17",1,16.96,-88.05,0.00170380434782609,0.00173371104815864,Inf,-0.00179661016949153,-0.00221774193548387,0.00392432432432432,0.00409821428571425,"Hill et al. (2011)"
"18",1,16.84,-87.76,0.0017563025210084,0.00163556851311952,0.001,-0.0018299120234604,-0.00229805013927577,0.00420810055865922,0.00444776119402984,"Hill et al. (2011)"
"19",1,16.89,-87.77,0.00172549019607843,0.00163556851311952,0.001,-0.0018299120234604,-0.00226740947075209,0.00420810055865922,0.00444776119402984,"Hill et al. (2011)"
"20",1,16.74,-87.84,0.00172067039106145,0.00178425655976676,0.001,-0.00182456140350876,-0.00229166666666666,0.00420223152022314,0.00443947858472998,"Hill et al. (2011)"
"21",1,17.39,-87.49,0.0017661971830986,0.0018,0.001,-0.00184070796460176,-0.00253521126760564,0.00427605633802816,0.00445951035781544,"Hill et al. (2011)"
"22",1,17.39,-87.53,0.0017661971830986,0.0018,0.001,-0.00184070796460176,-0.00250140845070422,0.00424366197183099,0.00445951035781544,"Hill et al. (2011)"
"23",1,17.15,-87.61,0.00176123595505618,0.00179472140762463,0.001,-0.00183529411764705,-0.0023109243697479,0.00422580645161291,0.00447279549718574,"Hill et al. (2011)"
"24",1,17.48,-87.83,0.00173033707865169,0.00160818713450292,0,-0.0018,-0.00246067415730337,0.00416713483146067,0.00411654135338346,"Hill et al. (2011)"
"25",1,17.25,-87.93,0.00172067039106145,0.00159883720930232,0.001,-0.00178947368421052,-0.00223676880222841,0.00395815899581589,0.00411380597014926,"Hill et al. (2011)"
"26",1,17.38,-87.92,0.00188235294117647,0.00160349854227405,0.001,-0.00164035087719298,-0.00224301675977653,0.00411748251748253,0.004374531835206,"Hill et al. (2011)"
"27",1,17.36,-87.88,0.00172549019607843,0.00160349854227405,0,-0.00179472140762463,-0.00224301675977653,0.00415546218487395,0.00410112359550563,"Hill et al. (2011)"
"28",1,16.9,-88.09,0.00166755319148936,0.00158448753462604,0,-0.00163186813186814,-0.002217277486911,0.00391820580474933,0.00407439446366784,"Hill et al. (2011)"
"29",1,16.84,-88.1,0.00152,0.00158888888888889,0,-0.00179501385041551,-0.00223482849604222,0.00390981432360743,0.00381151832460733,"Hill et al. (2011)"
"30",1,16.83,-88.1,0.00167647058823529,0.00158888888888889,0,-0.00164542936288089,-0.00223482849604222,0.00391500664010624,0.00409090909090909,"Hill et al. (2011)"
"31",1,16.63,-88.2,0.00150895140664962,0.001584,0,-0.00178249336870027,-0.00222222222222221,0.00389058524173028,0.00412060301507539,"Hill et al. (2011)"
"32",1,17.4,-88.07,0.00170588235294118,0.00158888888888889,0,-0.00164542936288089,-0.00221164021164022,0.00392021276595744,0.00402631578947368,"Hill et al. (2011)"
"33",1,16.8,-88.08,0.00167391304347826,0.00173371104815864,NA,-0.00161581920903955,-0.00242587601078167,0.0039296346414073,0.00439497307001793,"Hill et al. (2011)"
"34",1,16.83,-88.11,0.00168783068783069,0.00157575757575758,0,-0.00162739726027397,-0.00221148825065275,0.00372536136662288,0.00381379310344829,"Hill et al. (2011)"
"35",1,17.48,-87.82,0.00173033707865169,0.00160818713450292,0,-0.0018,-0.00246067415730337,0.00416713483146067,0.00411654135338346,"Hill et al. (2011)"
"36",1,17.9148,87.9895,0.00175274725274725,0.00160285714285714,5e-04,-0.00168011527377522,-0.00245303867403315,0.00399449793672627,0.00428985507246374,"Hill et al. (2011)"
"37",1,17.9405,87.9559,0.00173204419889503,0.00161206896551724,0,-0.00180869565217392,-0.00225484764542937,0.00398616874135546,0.0040237226277372,"Hill et al. (2011)"
"38",1,17.9895,87.9633,0.00173204419889503,0.00161206896551724,0,-0.00180869565217392,-0.00225484764542937,0.00398616874135546,0.00400909090909088,"Hill et al. (2011)"
"39",1,17.948,88.113,0.00162729658792651,0.00150273224043716,0.000333333333333333,-0.00209444444444445,-0.00254641909814324,0.00430870712401055,0.00368666666666667,"Hill et al. (2011)"
"40",1,17.864,88.041,0.00175405405405406,0.00161126760563381,0,-0.00185142857142857,-0.00249180327868853,0.00418750000000001,0.00399644760213144,"Hill et al. (2011)"
"41",2,16.78,-87.86,0.00140782122905028,0.00131195335276967,0.001,-0.00136842105263157,-0.00185,0.0032841225626741,0.0033296089385475,"Hill et al. (2011)"
"42",2,16.75,-87.8,0.00143697478991597,0.00133819241982507,0.001,-0.00136842105263157,-0.00208913649025069,0.00328870292887029,0.0033296089385475,"Hill et al. (2011)"
"43",2,16.78,-87.83,0.0012513966480447,0.00133819241982507,0.001,-0.00136842105263157,-0.00206128133704736,0.00328870292887029,0.0033296089385475,"Hill et al. (2011)"
"44",2,17.2,-87.53,0.00144507042253521,0.00134604105571847,0.001,-0.00137647058823528,-0.00210674157303371,0.00333707865168539,0.00335459662288931,"Hill et al. (2011)"
"45",2,17.33,-87.79,0.00141573033707865,0.0013157894736842,0.001,-0.00134604105571847,-0.00184033613445378,0.00325666199158486,0.0033095684803002,"Hill et al. (2011)"
"46",2,17.55,-87.75,0.00141971830985916,0.00131964809384164,0.001,-0.00150442477876105,-0.00205633802816901,0.00326582278481014,0.00330566037735849,"Hill et al. (2011)"
"47",2,16.9,-88.06,0.00122070844686649,0.00130397727272728,NA,-0.00117847025495751,-0.00182432432432432,0.00304477611940299,0.00272890484739674,"Hill et al. (2011)"
"48",2,17.06,-88,0.00123756906077348,0.00114942528735632,NA,-0.00134870317002882,-0.00182967032967034,0.00304407713498622,0.0030018315018315,"Hill et al. (2011)"
"49",2,17.23,-88.05,0.00122070844686649,0.0011558073654391,0,-0.00119774011299435,-0.00161725067385445,0.00284010840108401,0.0024354838709677,"Hill et al. (2011)"
"50",2,17.47,-88.04,0.00122404371584699,0.00116239316239317,NA,-0.00133714285714286,-0.00161307901907357,0.00301912568306012,0.00298000000000001,"Hill et al. (2011)"
"51",2,16.45,-88.03,0.00140934065934066,0.00116571428571428,NA,-0.00134097421203438,-0.00183923705722071,0.0030655737704918,0.00332240437158471,"Hill et al. (2011)"
"52",2,16.8,-88.08,0.00121739130434783,0.0011558073654391,NA,-0.00117514124293785,-0.00161725067385445,0.00285791610284167,0.00274685816876119,"Hill et al. (2011)"
"53",2,16.1,-88.25,0.0014054794520548,0.00113960113960114,0.001,-0.00146131805157593,-0.00182926829268293,0.00323705722070844,0.00331636363636365,"Hill et al. (2011)"
"54",2,16.26,-88.17,0.00124931506849315,0.00128571428571429,0.001,-0.00134097421203438,-0.00183423913043479,0.00306139154160984,0.00332240437158471,"Hill et al. (2011)"
"55",2,16.96,-88.05,0.00123913043478261,0.0011558073654391,NA,-0.00119774011299435,-0.00161290322580646,0.00285405405405406,0.00245892857142854,"Hill et al. (2011)"
"56",2,17.47,-88.04,0.00122404371584699,0.00116239316239317,NA,-0.00133714285714286,-0.00161307901907357,0.00301912568306012,0.00298000000000001,"Hill et al. (2011)"
"57",2,16.96,-88.05,0.00123913043478261,0.0011558073654391,NA,-0.00119774011299435,-0.00161290322580646,0.00285405405405406,0.00245892857142854,"Hill et al. (2011)"
"58",2,16.84,-87.76,0.00143697478991597,0.00133819241982507,0.001,-0.001524926686217,-0.00188022284122563,0.00329329608938547,0.0033358208955224,"Hill et al. (2011)"
"59",2,16.89,-87.77,0.00141176470588236,0.00133819241982507,0.001,-0.001524926686217,-0.00185515320334262,0.00329329608938547,0.0033358208955224,"Hill et al. (2011)"
"60",2,16.74,-87.84,0.00140782122905028,0.00133819241982507,0.001,-0.00136842105263157,-0.001875,0.00347140864714088,0.00360707635009311,"Hill et al. (2011)"
"61",2,17.39,-87.49,0.00144507042253521,0.00134999999999999,0.001,-0.00138053097345132,-0.00211267605633803,0.00334647887323944,0.00334463276836158,"Hill et al. (2011)"
"62",2,17.39,-87.53,0.00144507042253521,0.00134999999999999,0.001,-0.00138053097345132,-0.00208450704225352,0.0033211267605634,0.00334463276836158,"Hill et al. (2011)"
"63",2,17.15,-87.61,0.00144101123595506,0.00134604105571847,0.001,-0.00137647058823528,-0.00189075630252102,0.00330715287517533,0.00363414634146342,"Hill et al. (2011)"
"64",2,17.48,-87.83,0.00141573033707865,0.0013157894736842,0,-0.00149999999999999,-0.00205056179775281,0.00326123595505617,0.00329323308270676,"Hill et al. (2011)"
"65",2,17.25,-87.93,0.00140782122905028,0.00116279069767442,0.001,-0.00149122807017543,-0.00183008356545961,0.00323849372384938,0.00329104477611941,"Hill et al. (2011)"
"66",2,17.38,-87.92,0.00141176470588236,0.00131195335276967,0.001,-0.00134210526315789,-0.00183519553072625,0.00322237762237762,0.00328089887640451,"Hill et al. (2011)"
"67",2,17.36,-87.88,0.00141176470588236,0.00116618075801748,0.001,-0.00134604105571847,-0.00183519553072625,0.00325210084033614,0.00328089887640451,"Hill et al. (2011)"
"68",2,16.9,-88.09,0.00106117021276596,0.00115235457063712,0,-0.00103846153846154,-0.00120942408376963,0.00249340369393139,0.00190138408304499,"Hill et al. (2011)"
"69",2,16.84,-88.1,0.001064,0.00101111111111111,0,-0.00119667590027701,-0.00162532981530343,0.00266578249336871,0.00217801047120419,"Hill et al. (2011)"
"70",2,16.83,-88.1,0.0012192513368984,0.00101111111111111,0,-0.00119667590027701,-0.00142216358839051,0.00266932270916334,0.00218181818181817,"Hill et al. (2011)"
"71",2,16.63,-88.2,0.00090537084398977,0.001008,0,-0.00103978779840849,-0.00121212121212122,0.00229898218829516,0.00192294807370186,"Hill et al. (2011)"
