"","RSL","RSLer_up_2sd","Age","Age_up_er_2sd","RSLError","AgeError","AgeCE","model","removalID"
"7326",-2.03140556029881,0.206725588210067,3945.5,169.525,0.103362794105033,84.7624999999998,-1995.5,"Set3_thinned_9","_9"
"7327",-2.07091927099239,0.206806335582626,3952.5125,171.5125,0.103403167791313,85.7562499999999,-2002.5125,"Set3_thinned_9","_9"
"7328",-2.11042877355854,0.206888665651928,3960,173,0.103444332825964,86.5,-2010,"Set3_thinned_9","_9"
"7329",-2.14994184633414,0.206972425686191,3968.5375,172.5375,0.103486212843096,86.26875,-2018.5375,"Set3_thinned_9","_9"
"7330",-2.18945778827475,0.207057692849871,3981.975,171.025,0.103528846424936,85.5125,-2031.975,"Set3_thinned_9","_9"
"7331",-2.22898122678997,0.207144552571472,3991.4875,170.5125,0.103572276285736,85.2562499999999,-2041.4875,"Set3_thinned_9","_9"
"7332",-2.26851053168524,0.207232670369058,4001.5,168.5,0.103616335184529,84.25,-2051.5,"Set3_thinned_9","_9"
"7333",-2.30804310350978,0.207322052148747,4013.4875,164.5125,0.103661026074374,82.2562499999999,-2063.4875,"Set3_thinned_9","_9"
"7334",-2.34757532683058,0.207412600429055,4022,162,0.103706300214527,81,-2072,"Set3_thinned_9","_9"
"7335",-2.38711456141646,0.207504763324332,4030.9875,159.0125,0.103752381662166,79.5062499999999,-2080.9875,"Set3_thinned_9","_9"
"7336",-2.42665687071268,0.207598666410635,4042.0125,155.0375,0.103799333205318,77.5187500000002,-2092.0125,"Set3_thinned_9","_9"
"7337",-2.46620188523766,0.207694138263013,4055.5,151.5,0.103847069131506,75.75,-2105.5,"Set3_thinned_9","_9"
"7338",-2.50575312568744,0.207791007615541,4071.975,143.025,0.103895503807771,71.5125,-2121.975,"Set3_thinned_9","_9"
"7339",-2.54530865389689,0.207889274484867,4102.9375,125.1125,0.103944637242434,62.5562500000001,-2152.9375,"Set3_thinned_9","_9"
"7340",-2.58486589308232,0.207988781701428,4132.0625,120.0875,0.103994390850714,60.0437499999998,-2182.0625,"Set3_thinned_9","_9"
"7341",-2.62442405907661,0.208089385119057,4336.475,263.525,0.104044692559528,131.7625,-2386.475,"Set3_thinned_9","_9"
"7342",-2.66398849134636,0.208190996620324,4466.6,342.625,0.104095498310162,171.3125,-2516.6,"Set3_thinned_9","_9"
"7343",-2.70355258585582,0.208294805111982,4533.5375,380.5875,0.104147402555991,190.29375,-2583.5375,"Set3_thinned_9","_9"
"7344",-2.74312405287036,0.208399869411019,4581.6,403.65,0.10419993470551,201.825,-2631.6,"Set3_thinned_9","_9"
"7345",-2.78270301009587,0.208506564130137,4616.925,415.125,0.104253282065069,207.5625,-2666.925,"Set3_thinned_9","_9"
"7346",-2.82227674740415,0.208614272528961,4645.5375,422.5875,0.104307136264481,211.29375,-2695.5375,"Set3_thinned_9","_9"
"7347",-2.86185507818679,0.208723599764046,4669.0375,425.037499999999,0.104361799882023,212.51875,-2719.0375,"Set3_thinned_9","_9"
"7348",-2.90143968870813,0.208833844173647,4691.9875,429.0125,0.104416922086824,214.50625,-2741.9875,"Set3_thinned_9","_9"
"7349",-2.94102844687779,0.208945396095721,4716.9375,432.0625,0.10447269804786,216.03125,-2766.9375,"Set3_thinned_9","_9"
"7350",-2.98060883362861,0.209058741541898,4739,435,0.104529370770949,217.5,-2789,"Set3_thinned_9","_9"
"7351",-3.02020150032113,0.209173400939701,4763.9625,435.0625,0.104586700469851,217.53125,-2813.9625,"Set3_thinned_9","_9"
"7352",-3.05979372991707,0.209289582949052,4785.975,431.049999999999,0.104644791474526,215.525,-2835.975,"Set3_thinned_9","_9"
"7353",-3.09939283592317,0.209406901642736,4819.5,416.525,0.104703450821368,208.2625,-2869.5,"Set3_thinned_9","_9"
"7354",-3.13899693086748,0.209525205881639,4855.375,405.65,0.10476260294082,202.825,-2905.375,"Set3_thinned_9","_9"
"7355",-3.17859453547185,0.209645619399639,4888.425,390.650000000001,0.104822809699819,195.325,-2938.425,"Set3_thinned_9","_9"
"7356",-3.21820388139805,0.209766703233614,4940.6875,362.3125,0.104883351616807,181.15625,-2990.6875,"Set3_thinned_9","_9"
"7357",-3.25781424211893,0.209889071918983,5004,321.025,0.104944535959492,160.5125,-3054,"Set3_thinned_9","_9"
"7358",-3.29742296197092,0.210013159206805,5055.475,293.525,0.105006579603402,146.7625,-3105.475,"Set3_thinned_9","_9"
"7359",-3.33703465266569,0.210138951719821,5184.3375,203.6625,0.105069475859911,101.83125,-3234.3375,"Set3_thinned_9","_9"
"7360",-3.37665710742223,0.210265223875356,5373.5,52.5249999999996,0.105132611937678,26.2624999999998,-3423.5,"Set3_thinned_9","_9"
"7361",-3.41627942629465,0.210394093167265,5384.0375,55.0374999999995,0.105197046583632,27.5187499999997,-3434.0375,"Set3_thinned_9","_9"
"7362",-3.45589618234605,0.210523425388232,5394.0125,59.0374999999995,0.105261712694116,29.5187499999997,-3444.0125,"Set3_thinned_9","_9"
"7363",-3.49552571839776,0.210654048312732,5407,66.0249999999996,0.105327024156366,33.0124999999998,-3457,"Set3_thinned_9","_9"
"7364",-3.53515290705099,0.210785856688967,5419.5,72.5249999999996,0.105392928344484,36.2624999999998,-3469.5,"Set3_thinned_9","_9"
"7365",-3.57478488005029,0.210919201808734,5434.4875,79.5124999999998,0.105459600904367,39.7562499999999,-3484.4875,"Set3_thinned_9","_9"
"7366",-3.614423910141,0.211053429439792,5450.525,84.5500000000002,0.105526714719896,42.2750000000001,-3500.525,"Set3_thinned_9","_9"
"7367",-3.65405825285584,0.211188839031337,5472.5,83.5,0.105594419515668,41.75,-3522.5,"Set3_thinned_9","_9"
"7368",-3.69369657046178,0.211325629122016,5489.5,81.5249999999996,0.105662814561008,40.7624999999998,-3539.5,"Set3_thinned_9","_9"
"7369",-3.73333688836358,0.211463189622731,5503.5125,77.5124999999998,0.105731594811366,38.7562499999999,-3553.5125,"Set3_thinned_9","_9"
"7370",-3.77298803254535,0.211603099788507,5515.4875,74.5375000000004,0.105801549894253,37.2687500000002,-3565.4875,"Set3_thinned_9","_9"
"7371",-3.81262998492304,0.211743878023249,5529.4875,74.5124999999998,0.105871939011625,37.2562499999999,-3579.4875,"Set3_thinned_9","_9"
"7372",-3.85228633529151,0.211886306858055,5539.9875,73.0124999999998,0.105943153429028,36.5062499999999,-3589.9875,"Set3_thinned_9","_9"
"7373",-3.89194362218664,0.212029126960562,5549.9875,71.0375000000004,0.106014563480281,35.5187500000002,-3599.9875,"Set3_thinned_9","_9"
"7374",-3.93160746315728,0.212173444855262,5560.9875,71.0124999999998,0.106086722427631,35.5062499999999,-3610.9875,"Set3_thinned_9","_9"
"7375",-3.9712672443149,0.212319289543618,5576,73.0249999999996,0.106159644771809,36.5124999999998,-3626,"Set3_thinned_9","_9"
"7376",-4.01092904055511,0.212466475555256,5595,75,0.106233237777628,37.5,-3645,"Set3_thinned_9","_9"
"7377",-4.05059460495857,0.212614713201802,5618.5125,70.5374999999995,0.106307356600901,35.2687499999997,-3668.5125,"Set3_thinned_9","_9"
"7378",-4.09027076109725,0.212763981074634,5655.0125,58.0124999999998,0.106381990537317,29.0062499999999,-3705.0125,"Set3_thinned_9","_9"
"7379",-4.12993948761138,0.212914617530598,5666.5,65.5,0.106457308765299,32.75,-3716.5,"Set3_thinned_9","_9"
"7380",-4.16961271213194,0.21306672778903,5675.4875,69.5124999999998,0.106533363894515,34.7562499999999,-3725.4875,"Set3_thinned_9","_9"
"7381",-4.20929046798498,0.213220203233603,5683.5,73.5249999999996,0.106610101616802,36.7624999999998,-3733.5,"Set3_thinned_9","_9"
"7382",-4.24896874111894,0.213373961452371,5691,78,0.106686980726186,39,-3741,"Set3_thinned_9","_9"
"7383",-4.28864299047437,0.213529269913523,5698.5,82.5,0.106764634956761,41.25,-3748.5,"Set3_thinned_9","_9"
"7384",-4.32833060028867,0.213685653953488,5704.5125,85.5124999999998,0.106842826976744,42.7562499999999,-3754.5125,"Set3_thinned_9","_9"
"7385",-4.36801654388181,0.213842640336971,5709.5,87.5249999999996,0.106921320168485,43.7624999999998,-3759.5,"Set3_thinned_9","_9"
"7386",-4.40770474821028,0.214001439169544,5714.9875,90.0124999999998,0.107000719584772,45.0062499999999,-3764.9875,"Set3_thinned_9","_9"
"7387",-4.44739466670381,0.214160969362505,5718.5,90.5249999999996,0.107080484681253,45.2624999999998,-3768.5,"Set3_thinned_9","_9"
"7388",-4.48709335703477,0.214321636161853,5722.9875,92.0124999999998,0.107160818080926,46.0062499999999,-3772.9875,"Set3_thinned_9","_9"
"7389",-4.52678719030665,0.214483738447723,5727.5125,94.5124999999998,0.107241869223861,47.2562499999999,-3777.5125,"Set3_thinned_9","_9"
"7390",-4.56647934065688,0.214648011056278,5732.525,95.5250000000005,0.107324005528139,47.7625000000003,-3782.525,"Set3_thinned_9","_9"
"7391",-4.60618072710288,0.214812690178754,5738,98,0.107406345089377,49,-3788,"Set3_thinned_9","_9"
"7392",-4.6458861287913,0.214978415519205,5742.9875,99.0124999999998,0.107489207759603,49.5062499999999,-3792.9875,"Set3_thinned_9","_9"
"7393",-4.68559423774515,0.215145525415654,5749.9875,101.0125,0.107572762707827,50.5062499999999,-3799.9875,"Set3_thinned_9","_9"
"7394",-4.72530304447772,0.215314018964171,5756,102,0.107657009482085,51,-3806,"Set3_thinned_9","_9"
"7395",-4.76501735009886,0.215483074776465,5763.5,105.5,0.107741537388232,52.75,-3813.5,"Set3_thinned_9","_9"
"7396",-4.80473416001047,0.215653520670714,5771.9875,108.0125,0.107826760335357,54.0062499999999,-3821.9875,"Set3_thinned_9","_9"
"7397",-4.84444923784697,0.215825276925985,5817.4875,123.5125,0.107912638462993,61.7562499999999,-3867.4875,"Set3_thinned_9","_9"
"7398",-4.88416717713747,0.215997847320476,5868.025,154.025000000001,0.107998923660238,77.0125000000003,-3918.025,"Set3_thinned_9","_9"
"7399",-4.92387958802753,0.216171657274587,5925.5,193.5,0.108085828637294,96.75,-3975.5,"Set3_thinned_9","_9"
"7400",-4.96359991248558,0.21634572940892,5980.975,230.049999999999,0.10817286470446,115.025,-4030.975,"Set3_thinned_9","_9"
"7401",-5.00332497681968,0.216521782933058,6041.9875,269.0125,0.108260891466529,134.50625,-4091.9875,"Set3_thinned_9","_9"
"7402",-5.0430531578727,0.216698629207674,6107.525,288.55,0.108349314603837,144.275,-4157.525,"Set3_thinned_9","_9"
"7403",-5.08277624892292,0.216876595538832,6154.075,291.075,0.108438297769416,145.5375,-4204.075,"Set3_thinned_9","_9"
"7404",-5.12251139769256,0.217055789220129,6188.5375,296.5625,0.108527894610065,148.28125,-4238.5375,"Set3_thinned_9","_9"
"7405",-5.16224687890678,0.217237079822263,6219.5,303.525,0.108618539911131,151.7625,-4269.5,"Set3_thinned_9","_9"
"7406",-5.20198264816154,0.217418164199581,6242.0125,303.0125,0.10870908209979,151.50625,-4292.0125,"Set3_thinned_9","_9"
"7407",-5.24172332661432,0.217600439256275,6263,298,0.108800219628137,149,-4313,"Set3_thinned_9","_9"
"7408",-5.28146433883463,0.21778315427362,6284.975,300.025,0.10889157713681,150.0125,-4334.975,"Set3_thinned_9","_9"
"7409",-5.32120862296544,0.217967644832263,6309.5125,298.5625,0.108983822416131,149.28125,-4359.5125,"Set3_thinned_9","_9"
"7410",-5.36095463284799,0.218153061530742,6331.0375,304.0625,0.109076530765371,152.03125,-4381.0375,"Set3_thinned_9","_9"
"7411",-5.4007001995195,0.218339356422423,6359.45,309.55,0.109169678211211,154.775,-4409.45,"Set3_thinned_9","_9"
"7412",-5.44044997505515,0.218526948178349,6378.5,314.525,0.109263474089174,157.2625,-4428.5,"Set3_thinned_9","_9"
"7413",-5.48020110604912,0.218716098080434,6412.4375,318.5625,0.109358049040217,159.28125,-4462.4375,"Set3_thinned_9","_9"
"7414",-5.51995879565215,0.218905279715578,6470.7375,313.2625,0.109452639857789,156.63125,-4520.7375,"Set3_thinned_9","_9"
"7415",-5.55971291928511,0.219096578752421,6527.8625,272.1625,0.10954828937621,136.08125,-4577.8625,"Set3_thinned_9","_9"
"7416",-5.59947434646427,0.219288657013617,6575.4625,231.5375,0.109644328506808,115.76875,-4625.4625,"Set3_thinned_9","_9"
"7417",-5.63923929178452,0.219481074715577,6609.9,205.125,0.109740537357789,102.5625,-4659.9,"Set3_thinned_9","_9"
"7418",-5.67900761469825,0.219676114940258,6651.4875,173.5125,0.109838057470129,86.7562499999999,-4701.4875,"Set3_thinned_9","_9"
"7419",-5.7187735333385,0.219870561057951,6690.9625,145.0375,0.109935280528975,72.5187500000002,-4740.9625,"Set3_thinned_9","_9"
"7420",-5.75853810507304,0.220066465002228,6755.9875,88.0625,0.110033232501114,44.03125,-4805.9875,"Set3_thinned_9","_9"
"7421",-5.79831174803568,0.220262597198102,6761.9375,87.0625,0.110131298599051,43.53125,-4811.9375,"Set3_thinned_9","_9"
"7422",-5.83808553383342,0.220460276955742,6764.975,87.0499999999993,0.110230138477871,43.5249999999996,-4814.975,"Set3_thinned_9","_9"
"7423",-5.87786514326101,0.220659102810482,6768.4875,88.5124999999998,0.110329551405241,44.2562499999999,-4818.4875,"Set3_thinned_9","_9"
"7424",-5.91764890411584,0.220858935849796,6771.5,90.5249999999996,0.110429467924898,45.2624999999998,-4821.5,"Set3_thinned_9","_9"
"7425",-5.95742111292197,0.221058841294513,6773.5,91.5500000000002,0.110529420647256,45.7750000000001,-4823.5,"Set3_thinned_9","_9"
"7426",-5.99720066262472,0.221260680933122,6775.4875,92.5375000000004,0.110630340466561,46.2687500000002,-4825.4875,"Set3_thinned_9","_9"
"7427",-6.03699223254437,0.221463222434136,6777.4875,93.5375000000004,0.110731611217068,46.7687500000002,-4827.4875,"Set3_thinned_9","_9"
"7428",-6.07677524111334,0.221667189073965,6779,94.0249999999996,0.110833594536983,47.0124999999998,-4829,"Set3_thinned_9","_9"
"7429",-6.11656184769108,0.221871813907477,6783.45,92.5500000000002,0.110935906953739,46.2750000000001,-4833.45,"Set3_thinned_9","_9"
"7430",-6.15635878726636,0.222078104718098,6785.45,92.5749999999998,0.111039052359049,46.2874999999999,-4835.45,"Set3_thinned_9","_9"
"7431",-6.19615411296062,0.222285147518798,6787.4625,92.5875000000005,0.111142573759399,46.2937500000003,-4837.4625,"Set3_thinned_9","_9"
"7432",-6.23594837040068,0.222492653804942,6789.4625,94.5625,0.111246326902471,47.28125,-4839.4625,"Set3_thinned_9","_9"
"7433",-6.27575606664398,0.222701306054383,6791,95.0249999999996,0.111350653027191,47.5124999999998,-4841,"Set3_thinned_9","_9"
"7434",-6.3155510170361,0.22290988547086,6794.4875,95.5124999999998,0.11145494273543,47.7562499999999,-4844.4875,"Set3_thinned_9","_9"
"7435",-6.3553513911855,0.223120669652803,6797.5125,96.5124999999998,0.111560334826401,48.2562499999999,-4847.5125,"Set3_thinned_9","_9"
"7436",-6.39515154259873,0.223332498467599,6800.9875,98.0124999999998,0.1116662492338,49.0062499999999,-4850.9875,"Set3_thinned_9","_9"
"7437",-6.43496063624105,0.223544576206256,6807.95,95.0500000000002,0.111772288103128,47.5250000000001,-4857.95,"Set3_thinned_9","_9"
"7438",-6.47476673718774,0.223758687502386,6841.0125,83.0124999999998,0.111879343751193,41.5062499999999,-4891.0125,"Set3_thinned_9","_9"
"7439",-6.5145774777489,0.223972824762002,6856.9625,77.0625,0.111986412381001,38.53125,-4906.9625,"Set3_thinned_9","_9"
"7440",-6.55438858765931,0.22418812424723,6865.5,76.5,0.112094062123615,38.25,-4915.5,"Set3_thinned_9","_9"
"7441",-6.59420359970661,0.224404098588153,6875,74,0.112202049294077,37,-4925,"Set3_thinned_9","_9"
"7442",-6.63402901774434,0.224621184342458,6881.9875,72.0124999999998,0.112310592171229,36.0062499999999,-4931.9875,"Set3_thinned_9","_9"
"7443",-6.67385145998597,0.224838797046342,6888.9875,72.0124999999998,0.112419398523171,36.0062499999999,-4938.9875,"Set3_thinned_9","_9"
"7444",-6.7136773410352,0.225058049088347,6899,74.0249999999996,0.112529024544174,37.0124999999998,-4949,"Set3_thinned_9","_9"
"7445",-6.75351098617734,0.225278411705195,6904.0625,75.0625,0.112639205852597,37.53125,-4954.0625,"Set3_thinned_9","_9"
"7446",-6.79334653095601,0.225499673699229,6909.5,76.5249999999996,0.112749836849614,38.2624999999998,-4959.5,"Set3_thinned_9","_9"
"7447",-6.83317787044903,0.225720677326405,6913.0125,78.0124999999998,0.112860338663203,39.0062499999999,-4963.0125,"Set3_thinned_9","_9"
"7448",-6.87301294025009,0.225942747785588,6916.475,78.5249999999996,0.112971373892794,39.2624999999998,-4966.475,"Set3_thinned_9","_9"
"7449",-6.91285429957806,0.226166709338614,6919,79.0249999999996,0.113083354669307,39.5124999999998,-4969,"Set3_thinned_9","_9"
"7450",-6.95269554313017,0.226390757100483,6921.5,79.5,0.113195378550241,39.75,-4971.5,"Set3_thinned_9","_9"
"7451",-6.99253872060556,0.226615755757166,6923.5125,78.5374999999995,0.113307877878583,39.2687499999997,-4973.5125,"Set3_thinned_9","_9"
"7452",-7.03238447242879,0.226841324750281,6926.5,78.5,0.11342066237514,39.25,-4976.5,"Set3_thinned_9","_9"
"7453",-7.07223439086253,0.22706802359166,6929.5,78.5,0.11353401179583,39.25,-4979.5,"Set3_thinned_9","_9"
"7454",-7.11208952531869,0.227296245938807,6933.9875,80.0124999999998,0.113648122969403,40.0062499999999,-4983.9875,"Set3_thinned_9","_9"
"7455",-7.15195070824446,0.227524567752432,6936.9875,81.0124999999998,0.113762283876216,40.5062499999999,-4986.9875,"Set3_thinned_9","_9"
"7456",-7.19181802813987,0.227753326896022,6939,81,0.113876663448011,40.5,-4989,"Set3_thinned_9","_9"
"7457",-7.23167881580451,0.227983808408762,6943.5,82.5249999999996,0.113991904204381,41.2624999999998,-4993.5,"Set3_thinned_9","_9"
"7458",-7.27154538807979,0.228215267393075,6947.5,83.5249999999996,0.114107633696537,41.7624999999998,-4997.5,"Set3_thinned_9","_9"
"7459",-7.31141541759009,0.228446503584414,6951.0125,85.0124999999998,0.114223251792207,42.5062499999999,-5001.0125,"Set3_thinned_9","_9"
"7460",-7.35129206868911,0.228678068910389,6954.0125,86.0124999999998,0.114339034455194,43.0062499999999,-5004.0125,"Set3_thinned_9","_9"
"7461",-7.39115973915695,0.228911954325437,6959.0125,89.0124999999998,0.114455977162718,44.5062499999999,-5009.0125,"Set3_thinned_9","_9"
"7462",-7.43103727329125,0.22914560197556,6963.525,91.5250000000005,0.11457280098778,45.7625000000003,-5013.525,"Set3_thinned_9","_9"
"7463",-7.47091801517359,0.229380813580617,6971,94,0.114690406790308,47,-5021,"Set3_thinned_9","_9"
"7464",-7.51079808796416,0.229617583634938,6990.4875,96.5124999999998,0.114808791817469,48.2562499999999,-5040.4875,"Set3_thinned_9","_9"
"7465",-7.5506877088283,0.229854377619924,7004.5125,95.5124999999998,0.114927188809962,47.7562499999999,-5054.5125,"Set3_thinned_9","_9"
"7466",-7.59057539595358,0.230092051644409,7019.5125,100.5125,0.115046025822205,50.2562499999999,-5069.5125,"Set3_thinned_9","_9"
"7467",-7.63047771125514,0.23032965344888,7034.5125,105.5125,0.11516482672444,52.7562499999999,-5084.5125,"Set3_thinned_9","_9"
"7468",-7.67037708856891,0.230569974144321,7053,110,0.115284987072161,55,-5103,"Set3_thinned_9","_9"
"7469",-7.71028066716008,0.230809685709185,7062.5125,108.5125,0.115404842854592,54.2562499999999,-5112.5125,"Set3_thinned_9","_9"
"7470",-7.75017625391139,0.231050296664575,7071.5,107.55,0.115525148332288,53.7750000000001,-5121.5,"Set3_thinned_9","_9"
"7471",-7.79008434229029,0.231292310782488,7077.95,106.05,0.115646155391244,53.0250000000001,-5127.95,"Set3_thinned_9","_9"
"7472",-7.83000079962479,0.231533940649586,7081.5,105.5,0.115766970324793,52.75,-5131.5,"Set3_thinned_9","_9"
"7473",-7.86990835332706,0.231776939534398,7087,105,0.115888469767199,52.5,-5137,"Set3_thinned_9","_9"
"7474",-7.90982399261517,0.232021453424831,7089.0125,104.0125,0.116010726712416,52.0062499999999,-5139.0125,"Set3_thinned_9","_9"
"7475",-7.94974521440438,0.232266130216031,7091.5,103.525,0.116133065108015,51.7624999999998,-5141.5,"Set3_thinned_9","_9"
"7476",-7.98966635039895,0.232511949687547,7094.5,102.525,0.116255974843773,51.2624999999998,-5144.5,"Set3_thinned_9","_9"
"7477",-8.02958785478241,0.232757418153203,7097.5125,102.5125,0.116378709076602,51.2562499999999,-5147.5125,"Set3_thinned_9","_9"
"7478",-8.06951187385216,0.233003965431546,7101.475,102.525,0.116501982715773,51.2624999999998,-5151.475,"Set3_thinned_9","_9"
"7479",-8.10944076452811,0.233251714582694,7103.9875,102.0125,0.116625857291347,51.0062499999999,-5153.9875,"Set3_thinned_9","_9"
"7480",-8.14938260054414,0.23349939530007,7107.9875,101.0125,0.116749697650035,50.5062499999999,-5157.9875,"Set3_thinned_9","_9"
"7481",-8.18932022990903,0.233747647519733,7111.5125,99.5124999999998,0.116873823759867,49.7562499999999,-5161.5125,"Set3_thinned_9","_9"
"7482",-8.22926665799669,0.23399701819128,7115.0125,99.0124999999998,0.11699850909564,49.5062499999999,-5165.0125,"Set3_thinned_9","_9"
"7483",-8.26920489354395,0.234246918445977,7118.9875,100.0125,0.117123459222988,50.0062499999999,-5168.9875,"Set3_thinned_9","_9"
"7484",-8.30915826877026,0.234497513319156,7123,99,0.117248756659578,49.5,-5173,"Set3_thinned_9","_9"
"7485",-8.34911081345552,0.234749640817386,7128,99,0.117374820408693,49.5,-5178,"Set3_thinned_9","_9"
"7486",-8.3890711590052,0.235001122716288,7134.4625,97.5375000000004,0.117500561358144,48.7687500000002,-5184.4625,"Set3_thinned_9","_9"
"7487",-8.4290358260779,0.235254333417522,7142,95.0249999999996,0.117627166708761,47.5124999999998,-5192,"Set3_thinned_9","_9"
"7488",-8.46899176662865,0.235507735345326,7222.4875,68.5124999999998,0.117753867672663,34.2562499999999,-5272.4875,"Set3_thinned_9","_9"
"7489",-8.50895253454695,0.235761549924106,7279.5125,70.5124999999998,0.117880774962053,35.2562499999999,-5329.5125,"Set3_thinned_9","_9"
"7490",-8.54891339881672,0.236016150225351,7306.4875,63.5124999999998,0.118008075112675,31.7562499999999,-5356.4875,"Set3_thinned_9","_9"
"7491",-8.58888889433161,0.236271768847463,7333.0125,54.0124999999998,0.118135884423732,27.0062499999999,-5383.0125,"Set3_thinned_9","_9"
"7492",-8.62887257809728,0.23652862093024,7351.475,52.5249999999996,0.11826431046512,26.2624999999998,-5401.475,"Set3_thinned_9","_9"
"7493",-8.66884547991364,0.236785897600303,7365.9875,51.0124999999998,0.118392948800151,25.5062499999999,-5415.9875,"Set3_thinned_9","_9"
"7494",-8.70883383901725,0.237044261347881,7397.0125,63.0124999999998,0.118522130673941,31.5062499999999,-5447.0125,"Set3_thinned_9","_9"
"7495",-8.74882514684155,0.23730310850286,7414.4875,71.5124999999998,0.11865155425143,35.7562499999999,-5464.4875,"Set3_thinned_9","_9"
"7496",-8.78881981474215,0.237561572714875,7426.5,79.5,0.118780786357437,39.75,-5476.5,"Set3_thinned_9","_9"
"7497",-8.82881627785359,0.237820941656317,7433.4875,80.5124999999998,0.118910470828158,40.2562499999999,-5483.4875,"Set3_thinned_9","_9"
"7498",-8.86881100300439,0.238081103461464,7438.025,83.0250000000005,0.119040551730732,41.5125000000003,-5488.025,"Set3_thinned_9","_9"
"7499",-8.90882520225255,0.238340754124787,7445.9875,86.0124999999998,0.119170377062393,43.0062499999999,-5495.9875,"Set3_thinned_9","_9"
"7500",-8.9488330221449,0.238603083921152,7453.5,88.5,0.119301541960576,44.25,-5503.5,"Set3_thinned_9","_9"
"7501",-8.98884554719763,0.238866170805872,7457.5125,89.5124999999998,0.119433085402936,44.7562499999999,-5507.5125,"Set3_thinned_9","_9"
"7502",-9.02885334017494,0.239129335885537,7460.5,88.5249999999996,0.119564667942769,44.2624999999998,-5510.5,"Set3_thinned_9","_9"
"7503",-9.0688767785705,0.239391766680057,7464.5,89.5249999999996,0.119695883340028,44.7624999999998,-5514.5,"Set3_thinned_9","_9"
"7504",-9.10890857146811,0.239655907839277,7468.9875,91.0124999999998,0.119827953919638,45.5062499999999,-5518.9875,"Set3_thinned_9","_9"
"7505",-9.1489329928169,0.239920838831195,7472.4875,91.5124999999998,0.119960419415598,45.7562499999999,-5522.4875,"Set3_thinned_9","_9"
"7506",-9.1889724383953,0.240185645046355,7475.0125,91.0124999999998,0.120092822523178,45.5062499999999,-5525.0125,"Set3_thinned_9","_9"
"7507",-9.22900094274285,0.240451380221475,7478.0125,90.0124999999998,0.120225690110737,45.0062499999999,-5528.0125,"Set3_thinned_9","_9"
"7508",-9.26904652494414,0.240717295150259,7482,91,0.120358647575129,45.5,-5532,"Set3_thinned_9","_9"
"7509",-9.30909190927366,0.240984657535622,7485.4875,91.5124999999998,0.120492328767811,45.7562499999999,-5535.4875,"Set3_thinned_9","_9"
"7510",-9.34912884197975,0.241253171990659,7488.5,92.5,0.120626585995329,46.25,-5538.5,"Set3_thinned_9","_9"
"7511",-9.38918887383584,0.241522145739952,7491.5,92.5,0.120761072869976,46.25,-5541.5,"Set3_thinned_9","_9"
"7512",-9.42925178828705,0.241790645436647,7495.0125,92.0124999999998,0.120895322718324,46.0062499999999,-5545.0125,"Set3_thinned_9","_9"
"7513",-9.46932949872693,0.242059986945209,7500.4875,91.5124999999998,0.121029993472605,45.7562499999999,-5550.4875,"Set3_thinned_9","_9"
"7514",-9.50939756959811,0.242330298152242,7506.0125,93.0124999999998,0.121165149076121,46.5062499999999,-5556.0125,"Set3_thinned_9","_9"
"7515",-9.54947461783906,0.242601087223439,7511.9625,92.0375000000004,0.121300543611719,46.0187500000002,-5561.9625,"Set3_thinned_9","_9"
"7516",-9.58955435423038,0.242871887010993,7515.975,91.0249999999996,0.121435943505496,45.5124999999998,-5565.975,"Set3_thinned_9","_9"
"7517",-9.62964811374514,0.243143924945414,7519.5,91.5249999999996,0.121571962472707,45.7624999999998,-5569.5,"Set3_thinned_9","_9"
"7518",-9.66974214398405,0.243415322384812,7522.0125,92.0124999999998,0.121707661192406,46.0062499999999,-5572.0125,"Set3_thinned_9","_9"
"7519",-9.70984369103008,0.243687677542066,7526.4875,91.5124999999998,0.121843838771033,45.7562499999999,-5576.4875,"Set3_thinned_9","_9"
"7520",-9.74995427047613,0.243960426596305,7529.9875,92.0124999999998,0.121980213298153,46.0062499999999,-5579.9875,"Set3_thinned_9","_9"
"7521",-9.79006084531787,0.244234586016894,7534.5125,90.5374999999995,0.122117293008447,45.2687499999997,-5584.5125,"Set3_thinned_9","_9"
"7522",-9.83016995908742,0.244508499281325,7538,93,0.122254249640663,46.5,-5588,"Set3_thinned_9","_9"
"7523",-9.87028905563753,0.244783832873582,7545.475,89.5249999999996,0.122391916436791,44.7624999999998,-5595.475,"Set3_thinned_9","_9"
"7524",-9.91042512256223,0.245058515035069,7553,85,0.122529257517535,42.5,-5603,"Set3_thinned_9","_9"
"7525",-9.95055480672059,0.245333426728836,7566.9625,78.0375000000004,0.122666713364418,39.0187500000002,-5616.9625,"Set3_thinned_9","_9"
"7526",-9.99069033720212,0.245609877697559,7584,67.0249999999996,0.12280493884878,33.5124999999998,-5634,"Set3_thinned_9","_9"
"7527",-10.030842159191,0.245886821532044,7600,68,0.122943410766022,34,-5650,"Set3_thinned_9","_9"
"7528",-10.0709922794787,0.246165054565742,7612,65,0.123082527282871,32.5,-5662,"Set3_thinned_9","_9"
"7529",-10.1111418135758,0.246443831787639,7625,63,0.123221915893819,31.5,-5675,"Set3_thinned_9","_9"
"7530",-10.1513157623758,0.246721967734236,7637,61,0.123360983867118,30.5,-5687,"Set3_thinned_9","_9"
