component,RSL,RSLsd,yearBP,siteID,model_ranking
1,-97905.8543682895,2234.56825155729,14539,1,0
1,-112230.117664856,2153.93141824224,18116,1,0
1,-112387.463307722,2147.47747775037,18174,1,0
1,-113306.076301766,2153.24866993948,18448,1,0
1,-112517.304656082,2144.78752241429,18218,1,0
1,-112393.174743994,2147.31583978979,18176,1,0
1,-113671.349462488,2163.84708896371,18549,1,0
1,-114259.288768237,2185.80320884107,18746,1,0
1,-114333.516323111,2189.32913564219,18783,1,0
1,-114188.631126801,2182.726716752,18716,1,0
1,-114371.741776509,2191.34610453011,18806,1,0
1,-60616.2807015795,2333.11543244383,12002,1,0
1,-61906.1982477175,2207.27631947357,12203,1,0
1,-61701.6590472963,2218.70913101026,12170,1,0
1,-66015.3251692273,2171.39690411784,12798,1,0
1,-66428.1322443355,2168.49354611303,12844,1,0
1,-67924.8996459086,2160.14283335841,12993,1,0
1,-69023.5561928567,2157.11139674478,13088,1,0
1,-70195.5672624493,2156.4439172455,13179,1,0
1,-76476.9072013783,2170.92112574895,13555,1,0
1,-76858.2533581934,2171.97418552434,13574,1,0
1,-76939.2735930125,2172.19402248988,13578,1,0
1,-78057.2158804697,2175.03671744058,13632,1,0
1,-111556.991447791,2471.65774379551,17580,1,0
1,-98500.920260601,2263.04686607735,14573,1,0
1,-113160.286942438,2149.79464700581,18408,1,0
1,363.085031752475,1573.00892836137,-68,2,0
1,412.208953813184,1566.29993116428,14,2,0
1,426.054217653815,1568.49402171456,43,2,0
1,435.469553471077,1571.39715964002,65.5,2,0
1,443.20342274243,1574.90316509171,86.5125,2,0
1,449.748478867579,1578.9466756474,106.975,2,0
1,459.022208217531,1587.43048483763,143.5,2,0
1,468.655350464396,1621.68739899483,261.05,2,0
1,463.568288128823,1638.98764073647,314.525,2,0
1,456.233216342051,1652.20130613016,354.925,2,0
1,448.606383667793,1662.44720387786,386.4875,2,0
1,437.431314122863,1674.55022597699,424.5125,2,0
1,426.903989344835,1684.1085898205,455.475,2,0
1,413.889151967131,1694.32547615717,489.9125,2,0
1,392.930844131391,1708.22268666939,540.0125,2,0
1,373.252494619694,1719.19270167391,583.5125,2,0
1,322.571482316591,1740.87315374827,688.9375,2,0
1,248.41920412844,1759.69952790125,847.125,2,0
