"","depth","age_lwr_2sd","age_upr_2sd","mid_age","sample_elev","RWL","IR","IR_uncertainty_2sd","levelling_uncertainty_dumpy","levelling_uncertainty_GPS","core_uncertainty_russian","nonvertical_uncertainty","PDL","PDL sd","RSL","RSL_uncertainty_up","RSL_uncertainty_down","RSL_lwr_2sd","RSL_upr_2sd","paleotide_corr_RWL","paleotide_corr_IR","correctedRSL","corrRSL_uncertainty_up","corrRSL_uncertainty_down","corrRSL_lwr_2sd","corrRSL_upr_2sd"
"11",0.4,147.925,625.05,386.4875,-0.440318203969791,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.008,0.0107202301954351,0.00119533851646328,-0.456565845770708,0.280105825813446,0.279991559970354,-0.736557405741062,-0.176460019957262,-0.00915005271139249,0.492027351703871,-0.420447921062963,0.319831899664272,0.31973183145076,-0.740179752513723,-0.100616021398691
"12",0.44,170.9,678.125,424.5125,-0.480318203969791,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0088,0.011518949193929,0.00126284338346067,-0.495767126772214,0.280131000447293,0.279992745283876,-0.775759872056089,-0.215636126324921,-0.00915005271139249,0.492027351703871,-0.459649202064469,0.319853947607069,0.319732869439202,-0.779382071503671,-0.1397952544574
"13",0.48,192.95,718,455.475,-0.520318203969791,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0096,0.0123023916997317,0.00133271451286948,-0.534983684266411,0.280158567296893,0.279994040704169,-0.81497772497058,-0.254825116969518,-0.00915005271139249,0.492027351703871,-0.498865759558667,0.319878091181738,0.319734003850189,-0.818599763408855,-0.178987668376929
"14",0.52,232.775,747.05,489.9125,-0.560318203969791,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0104,0.0130600180416495,0.00140343966764824,-0.574226057924493,0.280188502422136,0.279995422979662,-0.854221480904155,-0.294037555502357,-0.00915005271139249,0.492027351703871,-0.538108133216749,0.319904309564257,0.319735214322389,-0.857843347539138,-0.218203823652492
"15",0.56,299.975,780.05,540.0125,-0.600318203969791,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0112,0.0138007892956127,0.00147225618769459,-0.61348528667053,0.280220749537013,0.279996836537639,-0.89348212320817,-0.333264537133517,-0.00915005271139249,0.492027351703871,-0.577367361962786,0.319932553609835,0.319736452190409,-0.897103814153195,-0.257434808352951
"16",0.6,348,819.025,583.5125,-0.640318203969791,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.012,0.0145294007690969,0.00153990153240859,-0.652756675197046,0.280255318423888,0.279998291967781,-0.932754967164827,-0.372501356773158,-0.00915005271139249,0.492027351703871,-0.616638750489302,0.319962832049442,0.319737726727859,-0.936376477217161,-0.29667591843986
"17",0.64,445.85,932.025,688.9375,-0.680318203969791,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0128,0.0152430857439528,0.0016027548538406,-0.69204299022219,0.280292121920047,0.279999702875633,-0.972042693097823,-0.411750868302143,-0.00915005271139249,0.492027351703871,-0.655925065514446,0.319995068709921,0.319738962278086,-0.975664027792531,-0.335929996804524
"18",0.68,594,1100.25,847.125,-0.720318203969791,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0136,0.0159404124475356,0.00166939358270893,-0.731345663518607,0.280331350044358,0.2800012603859,-1.01134692390451,-0.451014313474249,-0.00915005271139249,0.492027351703871,-0.695227738810863,0.320029430218405,0.319740326211626,-1.01496806502249,-0.375198308592458
"19",0.72,851,1297,1074,-0.760318203969791,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0144,0.0166302139347073,0.00173762638670285,-0.770655862031436,0.280372958217792,0.280002920877257,-1.05065878290869,-0.490282903813644,-0.00915005271139249,0.492027351703871,-0.734537937323691,0.320065877731476,0.319741780329097,-1.05427971765279,-0.414472059592215
"20",0.76,1040.975,1468.125,1254.55,-0.800318203969791,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0152,0.0173022426641847,0.00180561172462481,-0.809983833301958,0.280416902580349,0.28000464148431,-1.08998847478627,-0.529566930721609,0.0177628864052372,0.401500343381566,-0.800778847710844,0.28678338928306,0.286380293261739,-1.08715914097258,-0.513995458427783
"21",0.8,1144,1732.025,1438.0125,-0.840318203969791,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.016,0.0179625799450368,0.00186899286357079,-0.849323496021106,0.280463065046457,0.280006305027678,-1.12932980104878,-0.568860430974649,0.0177628864052372,0.401500343381566,-0.840118510429991,0.286828527122348,0.286381919770043,-1.12650043020003,-0.553289983307644
"22",0.84,1224.875,1808.05,1516.4625,-0.880318203969791,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0168,0.018612491346188,0.00193520901995803,-0.888673584619955,0.280511636931091,0.280008104264431,-1.16868168888439,-0.608161947688864,0.0177628864052372,0.401500343381566,-0.87946859902884,0.286876021252531,0.286383678951302,-1.16585227798014,-0.592592577776309
"23",0.88,1279.925,1870,1574.9625,-0.920318203969791,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0176,0.0192502123814425,0.00200135951694472,-0.9280358635847,0.280562542185554,0.280009964247026,-1.20804582783173,-0.647473321399146,0.0177628864052372,0.401500343381566,-0.918830877993586,0.286925797365004,0.286385497526574,-1.20521637552016,-0.631905080628582
"24",0.92,1345,1938.075,1641.5375,-0.960318203969791,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0184,0.0198780188134772,0.00206499376598916,-0.967408057152666,0.280615707177932,0.280011812456137,-1.2474198696088,-0.686792349974734,0.0177628864052372,0.401500343381566,-0.958203071561551,0.286977783514497,0.286387304590991,-1.24459037615254,-0.671225288047055
"25",0.96,1416.925,1996.025,1706.475,-1.00031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0192,0.0204970084622354,0.00212638369862029,-1.00678906750391,0.280671132018403,0.280013650289574,-1.28680271779348,-0.726117935485505,0.0177628864052372,0.401500343381566,-0.997584081912793,0.287031979863593,0.286389101511238,-1.28397318342403,-0.7105521020492
"26",1,1544.975,2118,1831.4875,-1.04031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.02,0.0211046011460491,0.00218480193664323,-1.04618147482009,0.280728786831643,0.280015449138018,-1.32619692395811,-0.765452687988451,0.0177628864052372,0.401500343381566,-1.03697648922898,0.287088357255895,0.286390860314865,-1.32336734954384,-0.749888131973084
"27",1.04,1777.975,2272.1,2025.0375,-1.08031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0208,0.0217073515697504,0.00224437596308258,-1.08557872439639,0.280788794669252,0.280017333770271,-1.36559605816666,-0.804789929727141,0.0177628864052372,0.401500343381566,-1.07637373880528,0.287147036076874,0.286392702993169,-1.36276644179845,-0.789226702728404
"28",1.08,2021,2563.075,2292.0375,-1.12031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0216,0.0222963097162469,0.00230566260736046,-1.1249897662499,0.280851175248017,0.280019325472712,-1.40500909172261,-0.844138591001879,-0.0012119432980123,0.439450002788065,-1.09680995095553,0.300777160964465,0.300000567595869,-1.3968105185514,-0.796032789991067
"29",1.12,2120,2859.025,2489.5125,-1.16031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0224,0.0228758627499185,0.00236642459088216,-1.16441021321622,0.280915856048273,0.280021353077464,-1.44443156629369,-0.883494357167951,-0.0012119432980123,0.439450002788065,-1.13623039792186,0.300837557660251,0.300002460154888,-1.43623285807675,-0.835392840261609
"30",1.16,2156,2976.025,2566.0125,-1.20031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0232,0.0234481052472705,0.00243143433790699,-1.20383797071887,0.280982999147128,0.280023580810108,-1.48386155152898,-0.922854971571744,-0.0012119432980123,0.439450002788065,-1.17565815542451,0.300900255449154,0.300004539514598,-1.47566269493911,-0.874757899975354
"31",1.2,2186.9,3054.1,2620.5,-1.24031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.024,0.0240132423962639,0.00248894884021998,-1.24327283356988,0.281052197613314,0.280025602013947,-1.52329843558383,-0.962220635956565,-0.0012119432980123,0.439450002788065,-1.21509301827551,0.300964874533432,0.300006426102716,-1.51509944437823,-0.914128143742083
"32",1.24,2214.975,3116.075,2665.525,-1.28031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0248,0.0245684300960122,0.00254598087232938,-1.28271764587013,0.281123685221231,0.280027652906576,-1.56274529877671,-1.0015939606489,-0.0012119432980123,0.439450002788065,-1.25453783057577,0.301031633407549,0.300008340404091,-1.55454617097986,-0.953506197168218
"33",1.28,2244.975,3182.025,2713.5,-1.32031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0256,0.0251089815950137,0.00260720428389192,-1.32217709437113,0.281197632235174,0.280029906214798,-1.60220700058593,-1.04097946213595,-0.0012119432980123,0.439450002788065,-1.29399727907677,0.301100691288345,0.300010443642083,-1.59400772271885,-0.99289658778842
"34",1.32,2272.8,3230.025,2751.4125,-1.36031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0264,0.0256524656143049,0.00266094655825375,-1.36163361035184,0.281273604990408,0.280031928294436,-1.64166553864627,-1.08036000536143,-0.0012119432980123,0.439450002788065,-1.33345379505747,0.301171643392852,0.300012331053161,-1.63346612611063,-1.03228215166462
"35",1.36,2319,3274.025,2796.5125,-1.40031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0272,0.0261753131114771,0.00271763479952847,-1.40111076285467,0.281351986795137,0.280034105911353,-1.68114486876602,-1.11975877605953,-0.0012119432980123,0.439450002788065,-1.3729309475603,0.301244847911499,0.300014363644846,-1.67294531120515,-1.0716860996488
"36",1.4,2360.95,3320,2840.475,-1.44031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.028,0.0267063755450868,0.00278142302388031,-1.44057970042106,0.281432946852546,0.280036611131666,-1.72061631155272,-1.15914675356851,-0.0012119432980123,0.439450002788065,-1.41239988512669,0.301320463118187,0.300016702024669,-1.71241658715136,-1.1110794220085
"37",1.44,2409.975,3380.025,2895,-1.48031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0288,0.0272228201070245,0.00283545378969285,-1.48006325585912,0.281515821066473,0.280038778583843,-1.76010203444296,-1.19854743479265,-0.0012119432980123,0.439450002788065,-1.45188344056475,0.301397868987791,0.300018725132918,-1.75190216569767,-1.15048557157696
"38",1.48,2515.975,3584.125,3050.05,-1.52031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0296,0.0277249810626507,0.00289338384796844,-1.51956109490349,0.281601145236172,0.280041148759113,-1.7996022436626,-1.23795994966732,-0.0012119432980123,0.439450002788065,-1.49138127960913,0.30147756619353,0.300020937465995,-1.79140221707512,-1.1899037134156
"39",1.52,2598.925,3674,3136.4625,-1.56031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0304,0.0282168683779346,0.00294573910440294,-1.55906920758821,0.281688529822287,0.280043332063882,-1.83911253965209,-1.27738067776592,-0.0012119432980123,0.439450002788065,-1.53088939229384,0.301559191126871,0.300022975375374,-1.83091236766922,-1.22933020116697
"40",1.56,2640.875,3713.05,3176.9625,-1.60031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0312,0.0287091188150942,0.00300551530713741,-1.59857695715105,0.281778513742624,0.280045872683392,-1.87862282983444,-1.31679844340842,-0.0012119432980123,0.439450002788065,-1.57039714185668,0.301643247440836,0.300025346806988,-1.87042248866367,-1.26875389441585
"41",1.6,2691.925,3791,3241.4625,-1.64031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.032,0.0291948756439261,0.00306078234482065,-1.63809120032222,0.281870594195645,0.280048267040177,-1.91813946736239,-1.35622060612657,-0.0012119432980123,0.439450002788065,-1.60991138502785,0.301729265719879,0.30002758171851,-1.90993896674636,-1.30818211930797
"42",1.64,2749.975,3857.025,3303.5,-1.68031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0328,0.0296752996220589,0.00311086573128547,-1.67761077634408,0.281964728752284,0.28005047448692,-1.957661250831,-1.3956460475918,0.0165232414578807,0.403979633276279,-1.66716614580561,0.28916160873792,0.287295311426939,-1.95446145723255,-1.37800453706769
"43",1.68,2782.875,3899.05,3340.9625,-1.72031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0336,0.030146223601746,0.00316792737842774,-1.7171398523644,0.282061449640777,0.28005303314454,-1.99719288550894,-1.43507840272362,0.0165232414578807,0.403979633276279,-1.70669522182593,0.28925592315631,0.287297805562467,-1.99399302738839,-1.41743929866962
"44",1.72,2814.8,3927.075,3370.9375,-1.76031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0344,0.0306136793538799,0.00322177392956366,-1.75667239661226,0.282160304839234,0.280055490263929,-2.03672788687619,-1.47451209177303,0.0165232414578807,0.403979633276279,-1.74622776607379,0.289352320423601,0.28730020072134,-2.03352796679513,-1.45687544565019
"45",1.76,2847.975,3943.025,3395.5,-1.80031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0352,0.0310724207929407,0.00327824992324545,-1.7962136551732,0.282261556022413,0.280058111841442,-2.07627176701464,-1.51395209915079,0.0165232414578807,0.403979633276279,-1.78576902463473,0.289451055820749,0.287302756192394,-2.07307178082713,-1.49631796881398
"46",1.8,2886.95,3961.05,3424,-1.84031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.036,0.0315203661669084,0.00332865623506009,-1.83576570979923,0.282364796189754,0.280060490121833,-2.11582619992107,-1.55340091360948,0.0165232414578807,0.403979633276279,-1.82532107926076,0.289551732570942,0.287305074502408,-2.11262615376317,-1.53576934668982
"47",1.84,2916.725,3980,3448.3625,-1.88031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0368,0.0319606215903846,0.00337939141547023,-1.87532545437576,0.28247031607465,0.280062920543424,-2.15538837491918,-1.59285513830111,0.0165232414578807,0.403979633276279,-1.86488082383729,0.289654634298962,0.287307443639849,-2.15218826747714,-1.57522618953833
"48",1.88,2950.925,4002.025,3476.475,-1.92031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0376,0.0323975388999399,0.00342620693490459,-1.9148885370662,0.282577907653447,0.280065195791622,-2.19495373285783,-1.63231062941276,0.0165232414578807,0.403979633276279,-1.90444390652773,0.289759558257105,0.287309661517591,-2.19175356804532,-1.61468434827063
"49",1.92,2984.975,4030,3507.4875,-1.96031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0384,0.0328371442422683,0.0034691571671562,-1.95444893172387,0.282687563440202,0.280067310701835,-2.23451624242571,-1.67176136828367,0.0165232414578807,0.403979633276279,-1.9440043011854,0.289866497255738,0.287311723101079,-2.23131602428648,-1.65413780392966
"50",1.96,3035.7,4059,3547.35,-2.00031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0392,0.0332675753678827,0.00351765666321855,-1.99401850059826,0.282799741781278,0.280069730516452,-2.27408823111471,-1.71121875881698,0.0165232414578807,0.403979633276279,-1.98357387005979,0.289975898410731,0.287314081901863,-2.27088795196165,-1.69359797164906
"51",2,3097.925,4089.05,3593.4875,-2.04031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.04,0.0336822028695877,0.00357344951222892,-2.03360387309656,0.282914539187406,0.280072555748725,-2.31367642884528,-1.75068933390915,0.0165232414578807,0.403979633276279,-2.02315924255808,0.29008785598707,0.287316835899282,-2.31047607845737,-1.73307138657101
"52",2.04,3145.95,4104.025,3624.9875,-2.08031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0408,0.0340911069292652,0.00362129952058768,-2.07319496903688,0.283031188314694,0.280075014163756,-2.35326998320063,-1.79016378072218,0.0165232414578807,0.403979633276279,-2.06275033849841,0.290201621750087,0.287319232329443,-2.35006957082785,-1.77254871674832
"53",2.08,3177.85,4127.025,3652.4375,-2.12031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0416,0.0345027487829271,0.00367009407634828,-2.11278332718322,0.283150130990741,0.280077554759523,-2.39286088194274,-1.82963319619248,0.0165232414578807,0.403979633276279,-2.10233869664474,0.290317626725671,0.28732170886939,-2.38966040551413,-1.81202106991907
"54",2.12,3202.875,4136.1,3669.4875,-2.16031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0424,0.0349093520549022,0.0037177202629034,-2.15237672391124,0.28327125532565,0.280080067291068,-2.43245679120231,-1.86910546858559,0.0165232414578807,0.403979633276279,-2.14193209337277,0.290435761918745,0.287324158053795,-2.42925625142656,-1.85149633145402
"55",2.16,3241.75,4157.025,3699.3875,-2.20031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0432,0.0353116220755259,0.00376533012969268,-2.19197445389062,0.283394617383427,0.280082611316552,-2.47205706520717,-1.90857983650719,0.0165232414578807,0.403979633276279,-2.18152982335215,0.290556082141558,0.287326637939213,-2.46885646129136,-1.89097374121059
"56",2.2,3272.875,4170.05,3721.4625,-2.24031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.044,0.0357049359919987,0.00381413249712945,-2.23158113997414,0.283520279247851,0.280085252637084,-2.51166639261123,-1.94806086072629,0.0165232414578807,0.403979633276279,-2.22113650943567,0.290678648084671,0.287329212667859,-2.50846572210353,-1.930457861351
"57",2.24,3292.9,4183,3737.95,-2.28031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0448,0.0360909238453938,0.00385964547934074,-2.27119515212075,0.283647996239814,0.280087746556077,-2.55128289867683,-1.98754715588094,0.0165232414578807,0.403979633276279,-2.26075052158228,0.290803221231152,0.287331643712303,-2.54808216529458,-1.96994730035113
"58",2.28,3312.95,4192.025,3752.4875,-2.32031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0456,0.0364721885612068,0.0039021071464127,-2.31081388740494,0.283777772347809,0.280090099929799,-2.59090398733474,-2.02703611505713,0.0165232414578807,0.403979633276279,-2.30036925686646,0.290929805599629,0.287333937755772,-2.58770319462224,-2.00943945126684
"59",2.32,3351.825,4198,3774.9125,-2.36031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0464,0.0368523478106828,0.00394037852191797,-2.35043372815546,0.283909536031357,0.280092243108481,-2.63052597126394,-2.0665241921241,0.0165232414578807,0.403979633276279,-2.33998909761699,0.291058331536985,0.287336026904204,-2.62732512452119,-2.04893076608
"60",2.36,3405.775,4205.1,3805.4375,-2.40031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0472,0.037224051002433,0.00398046749252701,-2.39006202496371,0.284043614263361,0.280094510484931,-2.67015653544864,-2.10601841070035,0.0165232414578807,0.403979633276279,-2.37961739442524,0.291189118119729,0.287338237120202,-2.66695563154544,-2.08842827630551
"61",2.4,3440.925,4216.05,3828.4875,-2.44031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.048,0.0375912403718288,0.00402399042290408,-2.42969483559431,0.284180098377158,0.280096998044697,-2.70979183363901,-2.14551473721716,0.0165232414578807,0.403979633276279,-2.41925020505584,0.291322254593095,0.287340661969732,-2.70659086702557,-2.12792795046275
"62",2.44,3481.85,4231,3856.425,-2.48031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0488,0.0379542872613051,0.00406870386151281,-2.46933178870484,0.284318862762229,0.280099581796202,-2.74943137050104,-2.18501292594261,0.0165232414578807,0.403979633276279,-2.45888715816637,0.291457618582805,0.287343180587186,-2.74623033875355,-2.16742953958356
"63",2.48,3512.8,4244.05,3878.425,-2.52031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0496,0.038309672598626,0.00411245726107934,-2.50897640336752,0.284459781932092,0.280102137687047,-2.78907854105456,-2.22451662143542,0.0165232414578807,0.403979633276279,-2.49853177282905,0.291595087826263,0.287345672047459,-2.78587744487651,-2.20693668500278
"64",2.52,3553.625,4265.025,3909.325,-2.56031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0504,0.0386593384390971,0.00415532907060958,-2.54862673752705,0.284602855496386,0.280104668573547,-2.82873140610059,-2.26402388203066,0.0165232414578807,0.403979633276279,-2.53818210698857,0.291734662089114,0.28734813913483,-2.8255302461234,-2.24644744489946
"65",2.56,3613.9,4316.025,3964.9625,-2.60031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0512,0.0390058631257376,0.00419544733963049,-2.58828021284041,0.284747968265754,0.280107060659804,-2.86838727350021,-2.30353224457465,0.0165232414578807,0.403979633276279,-2.57783558230193,0.291876229143498,0.287350470921883,-2.86518605322382,-2.28595935315844
"66",2.6,3700.9,4425.025,4062.9625,-2.64031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.052,0.0393500323479351,0.00423116441112634,-2.62793604361821,0.284895014570372,0.280109209643404,-2.90804525326161,-2.34304102904784,0.0165232414578807,0.403979633276279,-2.61749141307974,0.292019686039495,0.287352565735205,-2.90484397881494,-2.32547172704024
"67",2.64,3794.7,4481,4137.85,-2.68031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0528,0.0396865088359585,0.00426155837429829,-2.66759956713018,0.285043929661845,0.280111052686371,-2.94771061981656,-2.38255563746834,0.0165232414578807,0.403979633276279,-2.65715493659171,0.292164969742472,0.287354362320497,-2.94450929891221,-2.36498996684924
"68",2.68,3851.875,4531.025,4191.45,-2.72031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0536,0.0400219198336097,0.00430119840831835,-2.70726415613253,0.285195581222689,0.280113476200178,-2.98737763233271,-2.42206857490984,0.0165232414578807,0.403979633276279,-2.69681952559406,0.292312926940463,0.287356724745568,-2.98417625033963,-2.4045065986536
"69",2.72,3892.825,4562.025,4227.425,-2.76031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0544,0.0403485443177537,0.0043386100859736,-2.74693753164839,0.285349281526814,0.280115784039152,-3.02705331568754,-2.46158825012157,0.0165232414578807,0.403979633276279,-2.73649290110992,0.292462886834247,0.287358974412531,-3.02385187552245,-2.44403001427567
"70",2.76,3952.725,4609.1,4280.9125,-2.80031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0552,0.0406662751252519,0.00437835795005039,-2.78661980084089,0.285505303613281,0.28011825786855,-3.06673805870944,-2.50111449722761,-0.00991885919171598,0.533368514254276,-2.74973306965282,0.340505819440444,0.336001745639526,-3.08573481529235,-2.40922725021238
"71",2.8,4008.975,4634.075,4321.525,-2.84031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.056,0.0409878158495969,0.00441315199368795,-2.82629826011655,0.285663196719553,0.280120441881763,-3.10641870199831,-2.54063506339699,-0.00991885919171598,0.533368514254276,-2.78941152892848,0.340638219584255,0.336003566411922,-3.1254150953404,-2.44877330934422
"72",2.84,4053.8,4655.025,4354.4125,-2.88031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0568,0.0413033680115331,0.00445025006071139,-2.86598270795461,0.285823402156591,0.280122789541244,-3.14610549749585,-2.58015930579802,-0.00991885919171598,0.533368514254276,-2.82909597676654,0.340772580912645,0.336005523618087,-3.16510150038463,-2.4883233958539
"73",2.88,4090.825,4676.025,4383.425,-2.92031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0576,0.041611236660805,0.00448148445206323,-2.90567483930534,0.285985407196824,0.280124781355618,-3.18579962066096,-2.61968943210851,-0.00991885919171598,0.533368514254276,-2.86878810811727,0.340908474243498,0.3360071841658,-3.20479529228307,-2.52787963387377
"74",2.92,4124.75,4692.025,4408.3875,-2.96031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0584,0.0419135651489681,0.00451153821993241,-2.94537251081717,0.286149496288909,0.280126711019132,-3.22549922183631,-2.65922301452827,-0.00991885919171598,0.533368514254276,-2.90848577962911,0.34104613897227,0.336008792902646,-3.24449457253175,-2.56743964065684
"75",2.96,4154.975,4715.025,4435,-3.00031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0592,0.0422228865588585,0.00454607166572639,-2.98506318940728,0.286316023631784,0.280128944217331,-3.26519213362461,-2.6987471657755,-0.00991885919171598,0.533368514254276,-2.94817645821922,0.3411858731979,0.336010654696861,-3.28418711291608,-2.60699058502132
"76",3,4175.9,4730.1,4453,-3.04031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.06,0.042518544743188,0.00457956992068269,-3.02476753122295,0.286484638611899,0.280131126725665,-3.30489865794862,-2.73828289261106,-0.00991885919171598,0.533368514254276,-2.98788080003489,0.341327383668652,0.336012474235834,-3.32389327427072,-2.64655341636623
"77",3.04,4221.925,4748.025,4484.975,-3.08031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0608,0.0428132655195226,0.00461446961178199,-3.06447281044662,0.286655492947805,0.280133417565896,-3.34460622801252,-2.77781731749882,-0.00991885919171598,0.533368514254276,-3.02758607925855,0.341470798632395,0.336014384094856,-3.36360046335341,-2.68611528062616
"78",3.08,4265.75,4765,4515.375,-3.12031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0616,0.0430997317860511,0.00464644742083743,-3.10418634418009,0.286828304413102,0.280135531863588,-3.38432187604368,-2.81735803976699,-0.00991885919171598,0.533368514254276,-3.06729961299202,0.341615882086872,0.336016146775705,-3.40331575976773,-2.72568373090515
"79",3.12,4294.9,4780.025,4537.4625,-3.16031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0624,0.0433798318406537,0.00467391624736955,-3.14390624412549,0.287002962162948,0.280137359683257,-3.42404360380875,-2.85690328196254,-0.00991885919171598,0.533368514254276,-3.10701951293742,0.341762541791524,0.336017670624334,-3.44303718356176,-2.7652569711459
"80",3.16,4336.95,4796,4566.475,-3.20031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0632,0.0436650744573652,0.00470951427126451,-3.18362100150878,0.287180285564037,0.280139744443093,-3.46376074595187,-2.89644071594474,-0.00991885919171598,0.533368514254276,-3.14673427032071,0.34191146675439,0.336019658797128,-3.48275392911784,-2.80482280356632
"81",3.2,4387.975,4810.025,4599,-3.24031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.064,0.0439372003426132,0.0047372280776496,-3.22334887562353,0.287359224033953,0.280141613541072,-3.5034904891646,-2.93598965158958,-0.00991885919171598,0.533368514254276,-3.18646214443546,0.342061775588697,0.33602121706656,-3.52248336150202,-2.84440036884676
