RSL,RSLer_up_2sd,Age,Age_up_er_2sd,RSLError,AgeError,AgeCE
-7.602653995623223,0.34627616222029056,7056.5,50.5,0.17313808111014528,25.25,-5106.5
-7.642624088087331,0.3464454058985642,7063.5,50.524999999999636,0.1732227029492821,25.262499999999818,-5113.5
-7.682598569236576,0.346614444277642,7066.025,51.025000000000546,0.173307222138821,25.512500000000273,-5116.025
-7.722565125343685,0.34678427199465434,7069.4875,50.51249999999982,0.17339213599732717,25.25624999999991,-5119.4875
-7.762544206384105,0.3469552223939911,7071.0125,50.01249999999982,0.17347761119699556,25.00624999999991,-5121.0125
-7.8025318205521845,0.34712611725289877,7072,50,0.17356305862644938,25,-5122
-7.842510551555479,0.3472981140988658,7073,50,0.1736490570494329,25,-5123
-7.882497372793009,0.3474713106894596,7074.0125,49.01249999999982,0.1737356553447298,24.50624999999991,-5124.0125
-7.9224898890779905,0.3476448151110496,7077,49,0.1738224075555248,24.5,-5127
-7.96248234878122,0.34781927536679946,7077.5125,49.51249999999982,0.17390963768339973,24.75624999999991,-5127.5125
-8.002475328216306,0.3479937049416515,7079,50,0.17399685247082575,25,-5129
-8.04247085202956,0.3481690496167671,7081,49.024999999999636,0.17408452480838355,24.512499999999818,-5131
-8.082471263416656,0.3483453918934849,7082.9875,49.01249999999982,0.17417269594674245,24.50624999999991,-5132.9875
-8.122484741705517,0.3485218920223292,7084.4875,48.51249999999982,0.1742609460111646,24.25624999999991,-5134.4875
-8.16249407845628,0.3486989739733062,7086,48.024999999999636,0.1743494869866531,24.012499999999818,-5136
-8.202512229150251,0.3488770007446327,7087,48.024999999999636,0.17443850037231634,24.012499999999818,-5137
-8.242522250878038,0.349055583148667,7088.9875,48.01249999999982,0.1745277915743335,24.00624999999991,-5138.9875
-8.28254745911027,0.3492348312125948,7090,48,0.1746174156062974,24,-5140
-8.322571806689734,0.34941530143365007,7093.5,49.5,0.17470765071682504,24.75,-5143.5
-8.362604115917108,0.34959555001194786,7100.0375,52.037499999999454,0.17479777500597393,26.018749999999727,-5150.0375
-8.402640693572614,0.34977715254562636,7126.512500000001,66.53749999999945,0.17488857627281318,33.26874999999973,-5176.512500000001
-8.442668626714251,0.3499590896448703,7199.5,94.5,0.17497954482243516,47.25,-5249.5
-8.482611111285042,0.341081270609104,7268.5,87.5,0.170540635304552,43.75,-5318.5
-8.522639728371667,0.3412687131467056,7303.5,72.52499999999964,0.1706343565733528,36.26249999999982,-5353.5
-8.562682970670371,0.3414570539634969,7322,65,0.17072852698174845,32.5,-5372
-8.602734373053359,0.3416464408047313,7338,60.024999999999636,0.17082322040236564,30.012499999999818,-5388
-8.64277503521373,0.3418363221858147,7355.5,56.5,0.17091816109290736,28.25,-5405.5
-8.682831134385244,0.34202715117132776,7393,58.024999999999636,0.17101357558566388,29.012499999999818,-5443
-8.722890214325792,0.342218516032613,7415.05,71.05000000000018,0.1711092580163065,35.52500000000009,-5465.05
