"","SiteName","data_type_id","Age","true_RSL","RSLer_up_2sd","Age_up_er_2sd","RSL_err","Age_err","AgeCE","CV_fold","test_set","NI_var_grid_term","pred_RSL","upr","lwr","y_post_pred","upr_PI","lwr_PI","CI","CV_fold_number","obs_in_PI","nseg","RMSE"
"621",",
 ","ProxyRecord",5425.5,-4.414179642,0.342794652632266,267.5,0.171397326316133,133.75,-3475.5,2,"test_set",0.000846907869656022,-4.34471956049806,-4.39517717076991,-4.29197910326356,-4.35338016310769,-4.71681433870358,-4.00006273705683,"95%","2",TRUE,7,0.18225695841171
"622",",
 ","ProxyRecord",5450.5125,-4.612960677,0.343319504023197,259.5125,0.171659752011599,129.75625,-3500.5125,2,"test_set",0.00084641111079975,-4.38712946646511,-4.43758009414748,-4.33419698940089,-4.38756501097579,-4.74552994644179,-4.02120253020667,"95%","2",TRUE,7,0.18225695841171
"623",",
 ","ProxyRecord",5521,-4.89137323,0.344089636619946,235,0.172044818309973,117.5,-3571,2,"test_set",0.000842887867591457,-4.50639231568227,-4.55843674210491,-4.45168612680383,-4.51040441768847,-4.8539547868642,-4.150186588443,"95%","2",FALSE,7,0.18225695841171
"624",",
 ","ProxyRecord",5540.55,-4.931154704,0.344202398,232.6,0.172101199126866,116.3,-3590.55,2,"test_set",0.000841355451997039,-4.53936151997317,-4.59199855675313,-4.48360910712779,-4.53835286647842,-4.89344703375728,-4.19396726970579,"95%","2",FALSE,7,0.18225695841171
"625",",
 ","ProxyRecord",6898.4875,-7.123284212,0.344312050323254,37.5124999999998,0.172156025161627,18.7562499999999,-4948.4875,2,"test_set",0.00147552716307509,-7.14868391201491,-7.1961437049202,-7.10305579421124,-7.14211344953182,-7.4947262800205,-6.77820242442392,"95%","2",TRUE,7,0.18225695841171
"626",",
 ","ProxyRecord",6901,-7.203151788,0.344632076022813,37,0.172316038011406,18.5,-4951,2,"test_set",0.00147905776779478,-7.15609994647694,-7.20347001250684,-7.11047664377312,-7.163131856903,-7.51827644013736,-6.79042660600294,"95%","2",TRUE,7,0.18225695841171
"627",",
 ","ProxyRecord",6955.4875,-7.442811919,0.345609326054903,54.5124999999998,0.172804663027451,27.2562499999999,-5005.4875,2,"test_set",0.00155678792799208,-7.3213496381442,-7.36636285113531,-7.27647814247321,-7.32282964235597,-7.69112182250413,-6.9749311810041,"95%","2",TRUE,7,0.18225695841171
"628",",
 ","ProxyRecord",7069.4875,-7.722565125,0.346784271994654,50.5124999999998,0.173392135997327,25.2562499999999,-5119.4875,2,"test_set",0.00170515512449843,-7.69327847772055,-7.73543881938818,-7.65044936498739,-7.69136715248525,-8.07905377157771,-7.32715981871385,"95%","2",TRUE,7,0.18225695841171
"629",",
 ","ProxyRecord",7073,-7.842510552,0.347298114098866,50,0.173649057049433,25,-5123,2,"test_set",0.00170936054089132,-7.70526078772218,-7.7473790330747,-7.66245776436867,-7.7071558068181,-8.07454957585559,-7.35732950773422,"95%","2",TRUE,7,0.18225695841171
"630",",
 ","ProxyRecord",7199.5,-8.442668627,0.34995908964487,94.5,0.174979544822435,47.25,-5249.5,2,"test_set",0.00184623267220907,-8.15528695227843,-8.19623826493596,-8.11389446451081,-8.15073857675242,-8.52047562887887,-7.79697852744425,"95%","2",TRUE,7,0.18225695841171
"631",",
 ","ProxyRecord",7393,-8.682831134,0.342027151171328,58.0249999999996,0.171013575585664,29.0124999999998,-5443,2,"test_set",0.00200069560891691,-8.90164394259413,-8.94750306256816,-8.85580904597014,-8.90068377816343,-9.24668080766048,-8.55440838025903,"95%","2",TRUE,7,0.18225695841171
"632",",
 ","ProxyRecord",7501.9875,-9.083584591,0.343965959128801,99.0124999999998,0.171982979564401,49.5062499999999,-5551.9875,2,"test_set",0.00205846452629999,-9.34467055543912,-9.3930722374751,-9.29508534716554,-9.34637642712742,-9.70113050348091,-8.98157975599969,"95%","2",TRUE,7,0.18225695841171
"633",",
 ","ProxyRecord",7542.9875,-9.324212167,0.345159996659364,93.0124999999998,0.172579998329682,46.5062499999999,-5592.9875,2,"test_set",0.00207474403253194,-9.51432902968052,-9.56344687169076,-9.4637691828435,-9.51885145976446,-9.86473378429116,-9.16697901757705,"95%","2",TRUE,7,0.18225695841171
"634",",
 ","ProxyRecord",7590.4875,-9.645368042,0.346786157617497,67.5124999999998,0.173393078808748,33.7562499999999,-5640.4875,2,"test_set",0.00208987708840702,-9.71245022142037,-9.76074923542966,-9.6625195557016,-9.72027218391237,-10.1024722481961,-9.3671209296731,"95%","2",TRUE,7,0.18225695841171
"635",",
 ","ProxyRecord",7593,-9.685537385,0.346991817174247,66,0.173495908587123,33,-5643,2,"test_set",0.00209056613131864,-9.72296994069007,-9.77127523555629,-9.67299473305196,-9.71405892449772,-10.0781302163948,-9.34421321468431,"95%","2",TRUE,7,0.18225695841171
"636",",
 ","ProxyRecord",7680.5,-10.20824852,0.349720836991891,52.5249999999996,0.174860418495946,26.2624999999998,-5730.5,2,"test_set",0.00210757914071991,-10.0912153383287,-10.1364752608631,-10.043303155622,-10.0876365918842,-10.4504279550571,-9.71812895779779,"95%","2",TRUE,7,0.18225695841171
"637",",
 ","ProxyRecord",7719.5,-10.40956333,0.350797820037471,54.5,0.175398910018735,27.25,-5769.5,2,"test_set",0.00211078768543871,-10.256159562581,-10.301596678159,-10.2088605059699,-10.2489270833822,-10.5941209615715,-9.89435245655642,"95%","2",TRUE,7,0.18225695841171
"638",",
 ","ProxyRecord",7916,-11.16869893,0.319127252382136,72.0249999999996,0.159563626191068,36.0124999999998,-5966,2,"test_set",0.00208592239951955,-11.0861516830445,-11.14686651034,-11.0259550359929,-11.0880676114918,-11.4270481955641,-10.7569209009018,"95%","2",TRUE,7,0.18225695841171
"639",",
 ","ProxyRecord",7950.525,-11.37136039,0.320357822,56.5250000000006,0.160178911062888,28.2625000000003,-6000.525,2,"test_set",0.00207448135616239,-11.2305440677277,-11.299161906046,-11.1622837727449,-11.23516854548,-11.5742443961181,-10.9092550469859,"95%","2",TRUE,7,0.18225695841171
"640",",
 ","ProxyRecord",7962.5125,-11.41196737,0.320605004,50.5124999999998,0.160302502121402,25.2562499999999,-6012.5125,2,"test_set",0.00207001450629463,-11.2804996360422,-11.3529007571238,-11.2088488872746,-11.2729787006069,-11.5996506425364,-10.9388295109032,"95%","2",TRUE,7,0.18225695841171
"641",",
 ","ProxyRecord",43,-0.107832927,0.320413083395057,95,0.160206541697529,47.5,1907,3,"test_set",0.000395990478163632,-0.132519990655074,-0.265338788766536,0.00104209648846149,-0.132366890520993,-0.504110639510816,0.24111661109133,"95%","3",TRUE,7,0.18225695841171
"642",",
 ","ProxyRecord",143.5,-0.26382257,0.320432262211112,116.5,0.160216131105556,58.25,1806.5,3,"test_set",0.000406832183519334,-0.213951724650411,-0.315944311891763,-0.110776646624395,-0.211748764790172,-0.553221597049599,0.116115393436642,"95%","3",TRUE,7,0.18225695841171
"643",",
 ","ProxyRecord",540.0125,-0.577269311,0.319834502900122,240.0375,0.159917251450061,120.01875,1409.9875,3,"test_set",0.000381326024448403,-0.536117235331954,-0.643094277477858,-0.426405581445732,-0.533866431669739,-0.871332841289166,-0.187256642771878,"95%","3",TRUE,7,0.18225695841171
"644",",
 ","ProxyRecord",3370.9375,-1.745264165,0.288369911951494,556.1375,0.144184955975747,278.06875,-1420.9375,3,"test_set",0.000454080120654288,-1.88892688261399,-1.95377937122874,-1.82416031074077,-1.88437109645598,-2.19589256089606,-1.56253944644867,"95%","3",TRUE,7,0.18225695841171
"645",",
 ","ProxyRecord",3507.4875,-1.942789411,0.288632722,522.5125,0.144316361053702,261.25625,-1557.4875,3,"test_set",0.000424942664500882,-2.00910355262801,-2.07379958451418,-1.94386701444146,-2.00934984913199,-2.31381290330927,-1.68951029851359,"95%","3",TRUE,7,0.18225695841171
"646",",
 ","ProxyRecord",3856.425,-2.456892552,0.289443890618171,374.575,0.144721945309086,187.2875,-1906.425,3,"test_set",0.000403762279510555,-2.29369237194313,-2.35142350315641,-2.23560372240012,-2.29651063240603,-2.58769985393757,-2.00609052883958,"95%","3",TRUE,7,0.18225695841171
"647",",
 ","ProxyRecord",3964.9625,-2.575635346,0.289656809549025,351.0625,0.144828404774512,175.53125,-2014.9625,3,"test_set",0.00041477246457422,-2.38249455780354,-2.44052076978405,-2.32224456294278,-2.38519665111564,-2.70350323137217,-2.08654351974243,"95%","3",TRUE,7,0.18225695841171
"648",",
 ","ProxyRecord",4280.9125,-2.747481033,0.338253782539985,328.1875,0.169126891269993,164.09375,-2330.9125,3,"test_set",0.000494357309066551,-2.66621990823016,-2.73460961365191,-2.59138386877404,-2.66783698523043,-3.02719266519433,-2.28605930156863,"95%","3",TRUE,7,0.18225695841171
"649",",
 ","ProxyRecord",4408.3875,-2.905967107,0.338527465937458,283.6375,0.169263732968729,141.81875,-2458.3875,3,"test_set",0.000546501199882865,-2.79868378989063,-2.8743697818756,-2.71780060443749,-2.80490763004746,-3.15550815942833,-2.44877960497386,"95%","3",TRUE,7,0.18225695841171
"650",",
 ","ProxyRecord",4435,-2.945588849,0.33859826394738,280.025,0.16929913197369,140.0125,-2485,3,"test_set",0.000558840471087674,-2.828097552491,-2.90493133351425,-2.74644255750857,-2.82261778653281,-3.18261208170932,-2.46880379747674,"95%","3",TRUE,7,0.18225695841171
"651",",
 ","ProxyRecord",4599,-3.183441865,0.339041496327628,211.025,0.169520748163814,105.5125,-2649,3,"test_set",0.000645958469525088,-3.0251208795608,-3.10428317586667,-2.94272953031002,-3.02536717695363,-3.38451248451968,-2.66041719562989,"95%","3",TRUE,7,0.18225695841171
"652",",
 ","ProxyRecord",4690.4875,-3.262750604,0.339196208492697,164.5375,0.169598104246349,82.2687500000002,-2740.4875,3,"test_set",0.000696511982567482,-3.14797778858233,-3.22538578929823,-3.06857295529346,-3.15373288882107,-3.51103304519594,-2.79238131290274,"95%","3",TRUE,7,0.18225695841171
"653",",
 ","ProxyRecord",5395.5125,-4.255202499,0.342390587855401,282.5125,0.171195293927701,141.25625,-3445.5125,3,"test_set",0.000876868631172201,-4.30035072289825,-4.3478477674476,-4.2524161760335,-4.30582989383993,-4.66337144579672,-3.97128772664681,"95%","3",TRUE,7,0.18225695841171
"654",",
 ","ProxyRecord",5410.475,-4.33468808,0.34259086707063,276.525,0.171295433535315,138.2625,-3460.475,3,"test_set",0.000876682646855364,-4.32659553723055,-4.37410138970704,-4.27754333436618,-4.32422168204449,-4.68548717067476,-3.95645954505411,"95%","3",TRUE,7,0.18225695841171
"655",",
 ","ProxyRecord",6043.025,-5.488399286,0.34587172985261,202.025000000001,0.172935864926305,101.0125,-4093.025,3,"test_set",0.000803279948780044,-5.38355809743838,-5.44086437853762,-5.32906279999163,-5.3837773736126,-5.75703946459445,-5.02508271758952,"95%","3",TRUE,7,0.18225695841171
"656",",
 ","ProxyRecord",6417.9875,-5.847043877,0.339602210489672,123.0125,0.169801105244836,61.5062499999999,-4467.9875,3,"test_set",0.000957512108579195,-6.03215815261738,-6.0795431654078,-5.98588845364916,-6.03442583165169,-6.3601662245996,-5.6752503577504,"95%","3",TRUE,7,0.18225695841171
"657",",
 ","ProxyRecord",6439.475,-5.886892288,0.339737279826235,120.549999999999,0.169868639913118,60.2749999999996,-4489.475,3,"test_set",0.000972664164278214,-6.07367566963134,-6.121595824565,-6.02713258724706,-6.07529333074892,-6.42604958850402,-5.72899017907297,"95%","3",TRUE,7,0.18225695841171
"658",",
 ","ProxyRecord",6800.0125,-6.644358516,0.342452829835931,51.0124999999998,0.171226414917965,25.5062499999999,-4850.0125,3,"test_set",0.00132898174829421,-6.89156680544054,-6.94134897783918,-6.84264124369821,-6.89006072808665,-7.23051552231899,-6.51702181454675,"95%","3",TRUE,7,0.18225695841171
"659",",
 ","ProxyRecord",6848.9875,-6.684252516,0.34260380174792,53.0124999999998,0.17130190087396,26.5062499999999,-4898.9875,3,"test_set",0.00139224797885973,-7.02455126611933,-7.07379426302108,-6.97479437780641,-7.02944007662961,-7.37674278354658,-6.67797845014269,"95%","3",TRUE,7,0.18225695841171
"660",",
 ","ProxyRecord",6890.5,-6.883772216,0.343369408052847,37.5,0.171684704026423,18.75,-4940.5,3,"test_set",0.00144865813922479,-7.14219896166768,-7.19061930362247,-7.09395411120955,-7.14223881413578,-7.4987983249844,-6.77405982443968,"95%","3",TRUE,7,0.18225695841171
"661",",
 ","ProxyRecord",7044,-7.522722574,0.345941793605715,51,0.172970896802857,25.5,-5094,3,"test_set",0.00165896002277677,-7.6185390072743,-7.66268323669045,-7.57299375019762,-7.62293884167849,-7.99349379089753,-7.26592743968706,"95%","3",TRUE,7,0.18225695841171
"662",",
 ","ProxyRecord",7066.025,-7.682598569,0.346614444,51.0250000000006,0.173307222,25.5125000000003,-5116.025,3,"test_set",0.00168628635361934,-7.6919910773309,-7.73549395099466,-7.64737989785267,-7.69149655718242,-8.05764564048275,-7.33588441232654,"95%","3",TRUE,7,0.18225695841171
"663",",
 ","ProxyRecord",7074.0125,-7.882497373,0.34747131068946,49.0124999999998,0.17373565534473,24.5062499999999,-5124.0125,3,"test_set",0.00169599829438205,-7.71892287727291,-7.76159047615212,-7.67403881646475,-7.71864029260456,-8.07679522147497,-7.36497478455927,"95%","3",TRUE,7,0.18225695841171
"664",",
 ","ProxyRecord",7081,-8.042470852,0.348169049616767,49.0249999999996,0.174084524808384,24.5124999999998,-5131,3,"test_set",0.00170440786555481,-7.74260921258296,-7.78509886227404,-7.69743922388007,-7.73906444294454,-8.09333856278421,-7.3791061328844,"95%","3",TRUE,7,0.18225695841171
"665",",
 ","ProxyRecord",7430.5,-8.762952764,0.342409824875896,80.5,0.171204912437948,40.25,-5480.5,3,"test_set",0.00202206828734397,-9.05386939654917,-9.10240574866101,-9.00426126114355,-9.05255305655191,-9.39490114403005,-8.69238623932755,"95%","3",TRUE,7,0.18225695841171
"666",",
 ","ProxyRecord",7459.4875,-8.883161883,0.342987579214241,92.5375000000004,0.17149378960712,46.2687500000002,-5509.4875,3,"test_set",0.00203934776710213,-9.1715460074221,-9.22085336975058,-9.12144556415912,-9.17122994013017,-9.50006185163403,-8.8186604837014,"95%","3",TRUE,7,0.18225695841171
"667",",
 ","ProxyRecord",7576.0125,-9.524897074,0.34617240093023,76.0124999999998,0.173086200465115,38.0062499999999,-5626.0125,3,"test_set",0.00209479539607926,-9.65396693927949,-9.70375940216935,-9.60415016958433,-9.64942214798627,-10.0026915135983,-9.28965299691501,"95%","3",TRUE,7,0.18225695841171
"668",",
 ","ProxyRecord",7605,-9.806066862,0.347612659721494,59,0.173806329860747,29.5,-5655,3,"test_set",0.00210510292593113,-9.77592410274379,-9.82542955845086,-9.72759258905429,-9.77233897060743,-10.1148098113316,-9.43021809781545,"95%","3",TRUE,7,0.18225695841171
"669",",
 ","ProxyRecord",8060.5,-11.53399231,0.321349646637693,98.5,0.160674823318847,49.25,-6110.5,3,"test_set",0.00208468912390458,-11.7245548921483,-11.8371739835806,-11.6099733280587,-11.7298420013598,-12.0941319617273,-11.3742429848742,"95%","3",TRUE,7,0.18225695841171
"670",",
 ","ProxyRecord",-68,-0.030352389,0.320409272640452,1,0.160204636320226,0.5,2018,4,"test_set",0.028868421241483,-0.0383203632829209,-0.297953649650364,0.204203488196169,-0.0399347813385279,-0.434872550067283,0.35710420879275,"95%","4",TRUE,7,0.18225695841171
"671",",
 ","ProxyRecord",65.5,-0.14675457,0.320416356065089,107.525,0.160208178032545,53.7625,1884.5,4,"test_set",0.0295183291974477,-0.156238051991716,-0.299099917476402,-0.0149774025388107,-0.159043216935236,-0.517166831591887,0.19223785969581,"95%","4",TRUE,7,0.18225695841171
"672",",
 ","ProxyRecord",1706.475,-0.997324995,0.28675416817989,289.55,0.143377084089945,144.775,243.525,4,"test_set",7.27193624538991e-05,-0.903676615784626,-1.00332129352281,-0.799443182994238,-0.90282172390898,-1.20855787865177,-0.594921785347208,"95%","4",TRUE,7,0.18225695841171
"673",",
 ","ProxyRecord",2025.0375,-1.076058933,0.286813488023543,247.0625,0.143406744011772,123.53125,-75.0375,4,"test_set",0.00459469084749253,-0.92001019061427,-1.01906689998617,-0.816422648826448,-0.915590386096495,-1.22425679285275,-0.614784328759211,"95%","4",TRUE,7,0.18225695841171
"674",",
 ","ProxyRecord",4191.45,-2.694404099,0.289878253,339.575,0.144939126,169.7875,-2241.45,4,"test_set",0.0346720019489766,-2.60923885540439,-2.66555492591632,-2.54835591279498,-2.61167100416322,-2.90626679939751,-2.31855160770908,"95%","4",TRUE,7,0.18225695841171
"675",",
 ","ProxyRecord",4321.525,-2.787094202,0.338320892998089,312.55,0.169160446499044,156.275,-2371.525,4,"test_set",0.0376750787655533,-2.73655219596241,-2.79910602054924,-2.6693768147929,-2.73685646059601,-3.07908076508296,-2.40694683463385,"95%","4",TRUE,7,0.18225695841171
"676",",
 ","ProxyRecord",4354.4125,-2.826712448,0.338389052265366,300.612499999999,0.169194526132683,150.30625,-2404.4125,4,"test_set",0.0385764874639927,-2.77053025750484,-2.83440286414478,-2.70191606317044,-2.76825828319459,-3.11309757711971,-2.4187501570724,"95%","4",TRUE,7,0.18225695841171
"677",",
 ","ProxyRecord",5100.5125,-3.461085237,0.339599499341038,209.537499999999,0.169799749670519,104.76875,-3150.5125,4,"test_set",0.0623242580500172,-3.80933599518826,-3.86448990627959,-3.7530740916777,-3.80473055223486,-4.16605484065848,-3.43997370904746,"95%","4",TRUE,7,0.18225695841171
"678",",
 ","ProxyRecord",5272.5,-3.818256486,0.341346113413569,290.525,0.170673056706785,145.2625,-3322.5,4,"test_set",0.0642437709902133,-4.10354811913485,-4.15273370827754,-4.0518416158744,-4.10062923621949,-4.46477062577912,-3.74134605078161,"95%","4",TRUE,7,0.18225695841171
"679",",
 ","ProxyRecord",5429.025,-4.453935584,0.342897641735312,267.025000000001,0.171448820867656,133.5125,-3479.025,4,"test_set",0.0645127860702033,-4.37566024325917,-4.42552847595137,-4.3243486769993,-4.37586660695362,-4.72924339484213,-3.99955506588649,"95%","4",TRUE,7,0.18225695841171
"680",",
 ","ProxyRecord",5851.575,-5.169910325,0.344899204306193,229.599999999999,0.172449602153096,114.8,-3901.575,4,"test_set",0.058577389957648,-5.08369118315598,-5.14174022267866,-5.02324962359637,-5.0825386661217,-5.44817934151006,-4.72083652511767,"95%","4",TRUE,7,0.18225695841171
"681",",
 ","ProxyRecord",6463.5,-5.926729401,0.339872549353913,120.525,0.169936274676956,60.2624999999998,-4513.5,4,"test_set",0.0714658762253073,-6.09353379626464,-6.14729635042695,-6.0401315667721,-6.09887973153367,-6.44501109139398,-5.71512360008981,"95%","4",TRUE,7,0.18225695841171
"682",",
 ","ProxyRecord",6512.95,-6.165855616,0.34070486802075,104.05,0.170352434010375,52.0250000000001,-4562.95,4,"test_set",0.0744666978778952,-6.19092461870025,-6.24523084823324,-6.13715086757391,-6.18838178658166,-6.55617159199074,-5.83343601308935,"95%","4",TRUE,7,0.18225695841171
"683",",
 ","ProxyRecord",6521.0125,-6.20571608,0.340846172023142,100.0125,0.170423086011571,50.0062499999999,-4571.0125,4,"test_set",0.0749837413660081,-6.20719672760656,-6.26157753077847,-6.15298790956824,-6.20870727685214,-6.57855259090949,-5.8479812408761,"95%","4",TRUE,7,0.18225695841171
"684",",
 ","ProxyRecord",6526.9875,-6.245590152,0.340988382903296,98.0124999999998,0.170494191451648,49.0062499999999,-4576.9875,4,"test_set",0.0753719394154917,-6.21932977081442,-6.27402312868957,-6.1650177675798,-6.21947514963441,-6.59225471176962,-5.84207710844975,"95%","4",TRUE,7,0.18225695841171
"685",",
 ","ProxyRecord",6897.4875,-7.08335346,0.344153167249994,37.5124999999998,0.172076583624997,18.7562499999999,-4947.4875,4,"test_set",0.107799695804056,-7.12404719557521,-7.17908217974474,-7.06725603282857,-7.12647516499325,-7.52002736633695,-6.73304343654439,"95%","4",TRUE,7,0.18225695841171
"686",",
 ","ProxyRecord",6903,-7.283028277,0.344955116399451,36,0.172477558199726,18,-4953,4,"test_set",0.108406349319923,-7.14020430242289,-7.19523169615474,-7.08367042564178,-7.14176143651178,-7.56255649628991,-6.74023155735926,"95%","4",TRUE,7,0.18225695841171
"687",",
 ","ProxyRecord",6906.0125,-7.362912933,0.345280720801897,36.0124999999998,0.172640360400949,18.0062499999999,-4956.0125,4,"test_set",0.10873941505789,-7.14907264052738,-7.20407761480905,-7.09272266743176,-7.1559500060134,-7.55900491149766,-6.75017664441788,"95%","4",TRUE,7,0.18225695841171
"688",",
 ","ProxyRecord",7063.5,-7.642624088,0.346445405898564,50.5249999999996,0.173222702949282,25.2624999999998,-5113.5,4,"test_set",0.12567603649587,-7.65083405785528,-7.70028214650297,-7.59911431864298,-7.64184299643014,-8.07660008353862,-7.2210663874339,"95%","4",TRUE,7,0.18225695841171
"689",",
 ","ProxyRecord",7090,-8.282547459,0.349234831212595,48,0.174617415606297,24,-5140,4,"test_set",0.128195086363325,-7.74212299414665,-7.79136782691398,-7.69162091416017,-7.75344864875387,-8.19263256195136,-7.31847388743792,"95%","4",FALSE,7,0.18225695841171
"690",",
 ","ProxyRecord",7100.0375,-8.362604116,0.349595550011948,52.0374999999995,0.174797775005974,26.0187499999997,-5150.0375,4,"test_set",0.129122229641787,-7.77716806973093,-7.82570594092766,-7.72669503319624,-7.7819431683432,-8.20195021756879,-7.34277022472843,"95%","4",FALSE,7,0.18225695841171
"691",",
 ","ProxyRecord",7268.5,-8.482611111,0.341081271,87.5,0.170540635,43.75,-5318.5,4,"test_set",0.142468438898646,-8.39937283789459,-8.45085150726267,-8.34827909483285,-8.39417222800793,-8.82573560143123,-7.97390314054284,"95%","4",TRUE,7,0.18225695841171
"692",",
 ","ProxyRecord",7338,-8.602734373,0.341646440804731,60.0249999999996,0.170823220402366,30.0124999999998,-5388,4,"test_set",0.146756631470701,-8.67193732352067,-8.7273436315317,-8.61699491678343,-8.65725954181702,-9.10414020741319,-8.20837800454214,"95%","4",TRUE,7,0.18225695841171
"693",",
 ","ProxyRecord",7415.05,-8.722890214,0.342218516,71.0500000000002,0.171109258016306,35.5250000000001,-5465.05,4,"test_set",0.150679170643286,-8.98247885673191,-9.04163053026673,-8.92709390078617,-8.98794497448908,-9.44124328347485,-8.53846778841392,"95%","4",TRUE,7,0.18225695841171
"694",",
 ","ProxyRecord",7596.5,-9.725715756,0.34719796054297,63.5249999999996,0.173598980271485,31.7624999999998,-5646.5,4,"test_set",0.156462647484012,-9.73787460228142,-9.80092323220625,-9.67722907735573,-9.73602756286461,-10.2179019323443,-9.24678201427882,"95%","4",TRUE,7,0.18225695841171
"695",",
 ","ProxyRecord",7793.5,-10.68396094,0.316216789064177,73.5249999999996,0.158108394532089,36.7624999999998,-5843.5,4,"test_set",0.157251727758467,-10.5727169571881,-10.6340029342533,-10.5138376260435,-10.5808928272856,-11.0284608027961,-10.1436472649316,"95%","4",TRUE,7,0.18225695841171
"696",",
 ","ProxyRecord",7807.525,-10.72429601,0.316456439287178,75.5250000000005,0.158228219643589,37.7625000000003,-5857.525,4,"test_set",0.157089964675095,-10.6319296591071,-10.6928845275523,-10.5719253324591,-10.6449398903222,-11.0665640220948,-10.2185116053116,"95%","4",TRUE,7,0.18225695841171
"697",",
 ","ProxyRecord",7888,-11.0069002,0.318148605343717,77,0.159074302671859,38.5,-5938,4,"test_set",0.155601766970115,-10.9695810316598,-11.0425712462891,-10.8975145784444,-10.9736642881672,-11.4076215606549,-10.5302655581102,"95%","4",TRUE,7,0.18225695841171
"698",",
 ","ProxyRecord",7934.9875,-11.29023581,0.319864531495081,66.0124999999998,0.15993226574754,33.0062499999999,-5984.9875,4,"test_set",0.154291815844942,-11.1644787469538,-11.2514252836602,-11.0805936623395,-11.1704615992402,-11.6292089033603,-10.7167957167037,"95%","4",TRUE,7,0.18225695841171
"699",",
 ","ProxyRecord",14,-0.069005802,0.320410770700682,74,0.160205385350341,37,1936,5,"test_set",0.000384189912372088,-0.117613625158,-0.269408659032999,0.0375758964651785,-0.115840005114189,-0.46803569887397,0.239941285173748,"95%","5",TRUE,7,0.18225695841171
"700",",
 ","ProxyRecord",1574.9625,-0.918623073,0.286699283275371,295.0375,0.143349641637685,147.51875,375.0375,5,"test_set",9.882141938089e-07,-0.917716035273308,-1.02690837921297,-0.809377081150827,-0.919979266873363,-1.2345931859036,-0.60796914940905,"95%","5",TRUE,7,0.18225695841171
"701",",
 ","ProxyRecord",2566.0125,-1.175272669,0.30049796406866,410.0125,0.15024898203433,205.00625,-616.0125,5,"test_set",0.000358535985406361,-1.16481212999879,-1.2604920106949,-1.06450761878245,-1.16441295006208,-1.48824294747562,-0.835070340723661,"95%","5",TRUE,7,0.18225695841171
"702",",
 ","ProxyRecord",3395.5,-1.784757341,0.288420549773389,547.525,0.144210274886695,273.7625,-1445.5,5,"test_set",0.000458312243961645,-1.91541385431922,-1.97916548229941,-1.85531845728969,-1.91710026945674,-2.2229627190808,-1.6123087576422,"95%","5",TRUE,7,0.18225695841171
"703",",
 ","ProxyRecord",4383.425,-2.866337463,0.338457829204649,292.6,0.169228914602324,146.3,-2433.425,5,"test_set",0.000540849314578651,-2.79707574573778,-2.86521031467422,-2.7300728719579,-2.79658127716964,-3.15285020596719,-2.44272809923117,"95%","5",TRUE,7,0.18225695841171
"704",",
 ","ProxyRecord",5386.5125,-4.175739411,0.342193393629715,283.5125,0.171096696814857,141.75625,-3436.5125,5,"test_set",0.000853845530746078,-4.28626733322522,-4.33612048752559,-4.2401705859182,-4.28545754566307,-4.60925665708344,-3.93005998245871,"95%","5",TRUE,7,0.18225695841171
"705",",
 ","ProxyRecord",5391.975,-4.21547279,0.342291458284034,283.025,0.171145729142017,141.5125,-3441.975,5,"test_set",0.000853853849314134,-4.29562207207566,-4.34544654346164,-4.2492960747384,-4.30121293663272,-4.64437335178659,-3.964043703476,"95%","5",TRUE,7,0.18225695841171
"706",",
 ","ProxyRecord",5446.4875,-4.573196685,0.343212915147096,262.5125,0.171606457573548,131.25625,-3496.4875,5,"test_set",0.000852833142905851,-4.38893400586461,-4.44033382032457,-4.34227637893803,-4.38617767857551,-4.73803971589497,-4.04495229296897,"95%","5",TRUE,7,0.18225695841171
"707",",
 ","ProxyRecord",5464.5125,-4.69249573,0.343535620780583,253.5125,0.171767810390292,126.75625,-3514.5125,5,"test_set",0.000852054239608435,-4.41974788837683,-4.47205498019762,-4.37227760876508,-4.41807191871125,-4.7587354409764,-4.08457585202781,"95%","5",TRUE,7,0.18225695841171
"708",",
 ","ProxyRecord",5935.9875,-5.329136603,0.345378910631829,224.1625,0.172689455315915,112.08125,-3985.9875,5,"test_set",0.000785804558622871,-5.19356186759528,-5.25218732122488,-5.13777681856299,-5.19263912577195,-5.53086001821982,-4.85134000292603,"95%","5",TRUE,7,0.18225695841171
"709",",
 ","ProxyRecord",6885,-6.764058341,0.342908309835436,39,0.171454154917718,19.5,-4935,5,"test_set",0.00145432400602274,-7.10588745961102,-7.1538582477569,-7.05814886986877,-7.094479442379,-7.43572798368888,-6.74127193506373,"95%","5",TRUE,7,0.18225695841171
"710",",
 ","ProxyRecord",6888.5,-6.843862071,0.343214473416499,37.5,0.171607236708249,18.75,-4938.5,5,"test_set",0.00145925118673063,-7.11606523660076,-7.1638649736311,-7.06860931157102,-7.11441457521378,-7.4605273725246,-6.7583142608254,"95%","5",TRUE,7,0.18225695841171
"711",",
 ","ProxyRecord",6891.5,-6.923682426,0.34352457919312,37.5,0.17176228959656,18.75,-4941.5,5,"test_set",0.0014634888830356,-7.12481652360635,-7.17259713428443,-7.077605755923,-7.11995656766269,-7.44853691123821,-6.77705773728888,"95%","5",TRUE,7,0.18225695841171
