Site,Latitude,Longitude,RSL,RSL_er_max,RSL_er_min,Age,Age_er_max,Age_er_min,Type,Indicator,SubRegion_No
Belize_4,16.831979000000000,-88.105595,-1.665717176,0.287868023,0.287868023,3303.5,553.525,553.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-1.705200285,0.287916487,0.287916487,3340.9625,558.0875,558.0875,0,1,4
Belize_4,16.831979000000000,-88.105595,-1.744685769,0.287965945,0.287965945,3370.9375,556.1375,556.1375,0,1,4
Belize_4,16.831979000000000,-88.105595,-1.784178878,0.288016653,0.288016653,3395.5,547.525,547.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-1.823681693,0.288068215,0.288068215,3424,537.05,537.05,0,1,4
Belize_4,16.831979000000000,-88.105595,-1.863191109,0.288120915,0.288120915,3448.3625,531.6375,531.6375,0,1,4
Belize_4,16.831979000000000,-88.105595,-1.902702775,0.288174553,0.288174553,3476.475,525.55,525.55,0,1,4
Belize_4,16.831979000000000,-88.105595,-1.942210666,0.288229121,0.288229121,3507.4875,522.5125,522.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-1.981726647,0.28828507,0.28828507,3547.35,511.65,511.65,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.021257351,0.288342496,0.288342496,3593.4875,495.5625,495.5625,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.060792693,0.288400649,0.288400649,3624.9875,479.0375,479.0375,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.100324217,0.288459963,0.288459963,3652.4375,474.5875,474.5875,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.139859699,0.28852033,0.28852033,3669.4875,466.6125,466.6125,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.179398437,0.288581806,0.288581806,3699.3875,457.6375,457.6375,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.218945053,0.288644453,0.288644453,3721.4625,448.5875,448.5875,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.258497919,0.288708033,0.288708033,3737.95,445.05,445.05,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.298054433,0.288772552,0.288772552,3752.4875,439.5375,439.5375,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.337610978,0.28883794,0.28883794,3774.9125,423.0875,423.0875,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.377174907,0.28890452,0.28890452,3805.4375,399.6625,399.6625,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.416742282,0.288972383,0.288972383,3828.4875,387.5625,387.5625,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.456312731,0.289041409,0.289041409,3856.425,374.575,374.575,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.495889774,0.289111475,0.289111475,3878.425,365.625,365.625,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.535471471,0.289182583,0.289182583,3909.325,355.7,355.7,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.575055244,0.28925462,0.28925462,3964.9625,351.0625,351.0625,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.614640307,0.289327485,0.289327485,4062.9625,362.0625,362.0625,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.654232,0.289401115,0.289401115,4137.85,343.15,343.15,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.693823703,0.289476366,0.289476366,4191.45,339.575,339.575,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.733423134,0.289552564,0.289552564,4227.425,334.6,334.6,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.747481033,0.338253782,0.338253782,4280.9125,328.1875,328.1875,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.787094203,0.338320893,0.338320893,4321.525,312.55,312.55,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.826712448,0.338389052,0.338389052,4354.4125,300.6125,300.6125,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.866337463,0.338457829,0.338457829,4383.425,292.6,292.6,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.905967107,0.338527466,0.338527466,4408.3875,283.6375,283.6375,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.945588849,0.338598264,0.338598264,4435,280.025,280.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-2.985223346,0.338669929,0.338669929,4453,277.1,277.1,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.024857872,0.338742591,0.338742591,4484.975,263.05,263.05,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.064499746,0.338816014,0.338816014,4515.375,249.625,249.625,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.104147078,0.338890106,0.338890106,4537.4625,242.5625,242.5625,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.143788367,0.338965563,0.338965563,4566.475,229.525,229.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.183441865,0.339041496,0.339041496,4599,211.025,211.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.223096834,0.339118288,0.339118288,4645.975,180.025,180.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.262750605,0.339196208,0.339196208,4690.4875,164.5375,164.5375,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.302407786,0.339275251,0.339275251,4791.55,158.55,158.55,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.342076191,0.339354658,0.339354658,4958.525,177.575,177.575,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.381744875,0.339435742,0.339435742,5045.05,182.075,182.075,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.421408449,0.339517185,0.339517185,5074.9875,194.0125,194.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.461085237,0.339599499,0.339599499,5100.5125,209.5375,209.5375,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.50076011,0.339682622,0.339682622,5119.9875,216.0125,216.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.540440188,0.339766772,0.339766772,5139.95,226.075,226.075,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.580127755,0.339851546,0.339851546,5163.4875,245.5125,245.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.619811057,0.339937131,0.339937131,5201,263,263,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.659498748,0.340023652,0.340023652,5223.5,274.525,274.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.699188863,0.340110731,0.340110731,5240.525,284.525,284.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.738856111,0.341167013,0.341167013,5253.5125,287.5125,287.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.778548902,0.341256009,0.341256009,5263.0125,290.0125,290.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.818256486,0.341346113,0.341346113,5272.5,290.525,290.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.857965428,0.341436546,0.341436546,5282.9875,293.0125,293.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.897681316,0.341527995,0.341527995,5288.5,294.5,294.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.93739353,0.34162048,0.34162048,5296.5,295.5,295.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-3.977108146,0.341713889,0.341713889,5305.5125,297.5125,297.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.016826921,0.341808042,0.341808042,5325.9875,301.0375,301.0375,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.056556677,0.341902928,0.341902928,5357.5,296.525,296.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.096279378,0.34199876,0.34199876,5370.0125,290.0125,290.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.136006945,0.342095603,0.342095603,5381,286,286,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.175739411,0.342193393,0.342193393,5386.5125,283.5125,283.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.215472789,0.342291458,0.342291458,5391.975,283.025,283.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.255202499,0.342390588,0.342390588,5395.5125,282.5125,282.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.294945935,0.342490488,0.342490488,5403.975,279.025,279.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.33468808,0.342590867,0.342590867,5410.475,276.525,276.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.374432822,0.342692479,0.342692479,5419.475,270.525,270.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.414179642,0.342794652,0.342794652,5425.5,267.5,267.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.453935584,0.342897642,0.342897642,5429.025,267.025,267.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.493687003,0.343001634,0.343001634,5436.4875,263.5375,263.5375,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.533437045,0.343107092,0.343107092,5440.975,264.05,264.05,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.573196685,0.343212915,0.343212915,5446.4875,262.5125,262.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.612960677,0.343319504,0.343319504,5450.5125,259.5125,259.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.652727696,0.343427072,0.343427072,5458.0125,257.0125,257.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.69249573,0.343535621,0.343535621,5464.5125,253.5125,253.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.732269606,0.343644638,0.343644638,5469.4875,251.5125,251.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.772046294,0.343754642,0.343754642,5482.5125,243.5125,243.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.811821559,0.343865587,0.343865587,5497.475,239.525,239.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.851600007,0.343977162,0.343977162,5510,236,236,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.89137323,0.344089636,0.344089636,5521,235,235,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.931154704,0.344202398,0.344202398,5540.55,232.6,232.6,0,1,4
Belize_4,16.831979000000000,-88.105595,-4.970941183,0.344316527,0.344316527,5593,255,255,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.010731089,0.344431279,0.344431279,5692.025,261.025,261.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.050516197,0.344546861,0.344546861,5769.0125,237.0125,237.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.090313648,0.344663343,0.344663343,5811.9875,232.0375,232.0375,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.130111674,0.344781273,0.344781273,5832.025,227.05,227.05,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.169910325,0.344899204,0.344899204,5851.575,229.6,229.6,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.20971416,0.345018017,0.345018017,5876.425,233.575,233.575,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.249518632,0.34513724,0.34513724,5894.5625,229.6875,229.6875,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.289326617,0.345257715,0.345257715,5915.5375,227.5375,227.5375,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.329136603,0.34537891,0.34537891,5935.9875,224.1625,224.1625,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.368946419,0.345500796,0.345500796,5959.5125,219.5375,219.5375,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.408760694,0.345623638,0.345623638,5982.9625,213.0375,213.0375,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.44857656,0.345747603,0.345747603,6007.0125,207.0625,207.0625,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.488399286,0.34587173,0.34587173,6043.025,202.025,202.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.528218646,0.345997335,0.345997335,6086,187.025,187.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.568045569,0.346123576,0.346123576,6113.525,181.525,181.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.607876288,0.346250178,0.346250178,6144,172.05,172.05,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.647710547,0.346378582,0.346378582,6173.5,166.5,166.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.687542718,0.34650676,0.34650676,6224.4875,175.5375,175.5375,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.727524105,0.33920235,0.33920235,6315.5375,166.5625,166.5625,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.767361799,0.339334572,0.339334572,6376,137.05,137.05,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.807199824,0.339467945,0.339467945,6401.5125,126.5125,126.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.847043877,0.33960221,0.33960221,6417.9875,123.0125,123.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.886892288,0.33973728,0.33973728,6439.475,120.55,120.55,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.926729401,0.339872549,0.339872549,6463.5,120.525,120.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-5.966574007,0.340009226,0.340009226,6473.4875,117.5125,117.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.006430847,0.340146513,0.340146513,6483.5,115.525,115.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.046279296,0.340284881,0.340284881,6492,110.025,110.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.086131553,0.340423834,0.340423834,6498,108,108,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.125994293,0.340564026,0.340564026,6507.475,104.525,104.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.165855616,0.340704868,0.340704868,6512.95,104.05,104.05,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.20571608,0.340846172,0.340846172,6521.0125,100.0125,100.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.245590152,0.340988383,0.340988383,6526.9875,98.0125,98.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.285451714,0.34113071,0.34113071,6534,96,96,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.3253188,0.341274635,0.341274635,6541.4625,92.5375,92.5375,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.365185826,0.341419405,0.341419405,6548.9875,88.0125,88.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.405062003,0.341564504,0.341564504,6606.975,81.05,81.05,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.444935284,0.341711095,0.341711095,6664.4875,70.5125,70.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.48481342,0.341857871,0.341857871,6724.5,49.525,49.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.524692068,0.342005575,0.342005575,6753.4875,36.5125,36.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.564574788,0.34215389,0.34215389,6757.9875,35.0125,35.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.604468053,0.342303102,0.342303102,6766.9875,38.0125,38.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.644358516,0.34245283,0.34245283,6800.0125,51.0125,51.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.684252516,0.342603802,0.342603802,6848.9875,53.0125,53.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.72415441,0.342755674,0.342755674,6880,41,41,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.764058341,0.34290831,0.34290831,6885,39,39,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.803958279,0.343060954,0.343060954,6887.475,37.525,37.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.843862071,0.343214473,0.343214473,6888.5,37.5,37.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.883772216,0.343369408,0.343369408,6890.5,37.5,37.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.923682426,0.343524579,0.343524579,6891.5,37.5,37.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-6.96359469,0.343680553,0.343680553,6892,38,38,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.003509672,0.343837082,0.343837082,6894,37,37,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.043428922,0.343994534,0.343994534,6895.5,37.5,37.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.083353459,0.344153167,0.344153167,6897.4875,37.5125,37.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.123284212,0.34431205,0.34431205,6898.4875,37.5125,37.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.163221243,0.344471405,0.344471405,6899.0125,37.0125,37.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.203151788,0.344632076,0.344632076,6901,37,37,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.243088214,0.344793575,0.344793575,6902.5,36.5,36.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.283028277,0.344955116,0.344955116,6903,36,36,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.322975101,0.345117062,0.345117062,6904.9875,36.0125,36.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.362912933,0.345280721,0.345280721,6906.0125,36.0125,36.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.402860803,0.345444414,0.345444414,6920.0125,42.0125,42.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.442811919,0.345609326,0.345609326,6955.4875,54.5125,54.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.482762399,0.345775455,0.345775455,7009,63.025,63.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.522722574,0.345941794,0.345941794,7044,51,51,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.562680895,0.346108905,0.346108905,7050.4875,49.5125,49.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.602653995,0.346276162,0.346276162,7056.5,50.5,50.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.642624088,0.346445406,0.346445406,7063.5,50.525,50.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.682598569,0.346614444,0.346614444,7066.025,51.025,51.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.722565125,0.346784272,0.346784272,7069.4875,50.5125,50.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.762544206,0.346955222,0.346955222,7071.0125,50.0125,50.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.80253182,0.347126117,0.347126117,7072,50,50,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.842510551,0.347298114,0.347298114,7073,50,50,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.882497373,0.347471311,0.347471311,7074.0125,49.0125,49.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.922489889,0.347644815,0.347644815,7077,49,49,0,1,4
Belize_4,16.831979000000000,-88.105595,-7.962482349,0.347819275,0.347819275,7077.5125,49.5125,49.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.002475328,0.347993705,0.347993705,7079,50,50,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.042470852,0.34816905,0.34816905,7081,49.025,49.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.082471263,0.348345392,0.348345392,7082.9875,49.0125,49.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.122484742,0.348521892,0.348521892,7084.4875,48.5125,48.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.162494078,0.348698974,0.348698974,7086,48.025,48.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.202512229,0.348877001,0.348877001,7087,48.025,48.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.242522251,0.349055583,0.349055583,7088.9875,48.0125,48.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.282547459,0.349234831,0.349234831,7090,48,48,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.322571807,0.349415301,0.349415301,7093.5,49.5,49.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.362604116,0.34959555,0.34959555,7100.0375,52.0375,52.0375,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.402640693,0.349777152,0.349777152,7126.5125,66.5375,66.5375,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.442668627,0.34995909,0.34995909,7199.5,94.5,94.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.482611112,0.341081271,0.341081271,7268.5,87.5,87.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.522639729,0.341268713,0.341268713,7303.5,72.525,72.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.562682971,0.341457054,0.341457054,7322,65,65,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.602734373,0.341646441,0.341646441,7338,60.025,60.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.642775035,0.341836322,0.341836322,7355.5,56.5,56.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.682831135,0.342027151,0.342027151,7393,58.025,58.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.722890215,0.342218516,0.342218516,7415.05,71.05,71.05,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.762952765,0.342409825,0.342409825,7430.5,80.5,80.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.8030171,0.342601958,0.342601958,7441.9875,86.0125,86.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.843079696,0.34279484,0.34279484,7450.5,91.5,91.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.883161884,0.342987579,0.342987579,7459.4875,92.5375,92.5375,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.923237509,0.343182359,0.343182359,7468.025,94.025,94.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-8.963317834,0.343377865,0.343377865,7478.0375,98.0375,98.0375,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.003393483,0.343573633,0.343573633,7488.5125,98.5375,98.5375,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.043484911,0.343769106,0.343769106,7496.0125,99.0375,99.0375,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.083584591,0.343965959,0.343965959,7501.9875,99.0125,99.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.123676882,0.344163563,0.344163563,7509.5125,97.5125,97.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.163784268,0.344361291,0.344361291,7517.025,96.025,96.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.203880679,0.344559865,0.344559865,7520.9875,97.0125,97.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.243994205,0.344758773,0.344758773,7526.9875,97.0125,97.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.284107444,0.344958884,0.344958884,7535.5,94.5,94.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.324212168,0.345159997,0.345159997,7542.9875,93.0125,93.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.364339994,0.345361636,0.345361636,7559,86.025,86.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.404470798,0.345563161,0.345563161,7566,81,81,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.444616361,0.345765475,0.345765475,7569.9875,79.0125,79.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.484752232,0.345968668,0.345968668,7572.5,78.5,78.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.524897075,0.346172401,0.346172401,7576.0125,76.0125,76.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.565044647,0.346376353,0.346376353,7582,73,73,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.605206156,0.34658137,0.34658137,7586.9875,69.0375,69.0375,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.645368043,0.346786158,0.346786158,7590.4875,67.5125,67.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.685537385,0.346991817,0.346991817,7593,66,66,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.725715756,0.34719796,0.34719796,7596.5,63.525,63.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.765890009,0.347405288,0.347405288,7601.5,61.5,61.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.806066862,0.34761266,0.34761266,7605,59,59,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.846253579,0.347821223,0.347821223,7610,55.025,55.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.886457368,0.348029551,0.348029551,7615.5,51.5,51.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.926654781,0.34823825,0.34823825,7621.975,48.025,48.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-9.966857902,0.348448225,0.348448225,7626.475,45.525,45.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.00707729,0.348658754,0.348658754,7638.9875,45.0125,45.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.04729486,0.348870386,0.348870386,7651.9875,46.0125,46.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.08751181,0.349082609,0.349082609,7660,50,50,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.12775327,0.349294603,0.349294603,7668.0125,51.0125,51.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.16799711,0.349507634,0.349507634,7673.5125,51.5125,51.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.20824852,0.349720837,0.349720837,7680.5,52.525,52.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.24849435,0.349935023,0.349935023,7689.4875,53.5125,53.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.28875477,0.350150108,0.350150108,7697,55,55,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.32901506,0.350365766,0.350365766,7704.9875,55.0375,55.0375,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.36928899,0.350581119,0.350581119,7710.9875,56.0125,56.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.40956333,0.35079782,0.35079782,7719.5,54.5,54.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.44985038,0.351013938,0.351013938,7737.4875,56.5125,56.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.5221088,0.31490847,0.31490847,7755.0125,64.0125,64.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.56239176,0.315146336,0.315146336,7765.5125,66.5125,66.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.60268932,0.315384673,0.315384673,7774.025,67.025,67.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.64300569,0.315623139,0.315623139,7785.5125,70.5375,70.5375,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.68334503,0.315861946,0.315861946,7793.5,73.525,73.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.72367988,0.316101809,0.316101809,7807.525,75.525,75.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.76401,0.316342167,0.316342167,7822.5,75.525,75.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.8043617,0.316583484,0.316583484,7845,77,77,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.84472107,0.316824685,0.316824685,7855.9875,72.0125,72.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.88509759,0.31706671,0.31706671,7865,72,72,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.92548292,0.31730874,0.31730874,7874.5,77.5,77.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-10.96587258,0.317552101,0.317552101,7882.475,75.525,75.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-11.00628255,0.31779546,0.31779546,7888,77,77,0,1,4
Belize_4,16.831979000000000,-88.105595,-11.04670898,0.318039132,0.318039132,7896.5,76.525,76.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-11.08714784,0.318283985,0.318283985,7901.9875,76.0125,76.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-11.12761751,0.31852942,0.31852942,7909.475,73.55,73.55,0,1,4
